index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
1635,胡麻,668,422,203,48.1,46,255,119,479,148,30,20,7,"28,793",32,3,94,7.84,8.55,10.45,9.74,12.83,13.3,14.73,14.01,8.55,42.86,14.29,221
1636,下山,252,207,97,46.86,19,100,89,261,80,21,26,6,"6,437",17,1,73,5.71,7.62,4.76,10,8.1,10.48,20,16.19,17.14,66.67,16.67,68
1637,和知,344,507,228,44.97,77,252,179,849,184,39,21,15,"79,760",66,4,200,7.71,12.25,4.55,9.09,12.85,7.71,17.79,17.19,10.87,53.33,40,430
1638,安栖里,50,161,70,43.48,14,81,67,101,56,14,25,1,"1,151",1,0,0,3.68,8.59,6.13,7.98,7.36,12.27,20.25,14.11,19.63,0,0,5
1639,立木,26,70,30,42.86,6,34,32,50,25,5,20,0,0,1,0,0,5.63,5.63,4.23,11.27,5.63,12.68,15.49,22.54,16.9,0,0,2
1640,山家,58,228,109,47.81,16,120,92,224,88,22,25,3,"15,860",13,0,34,4.37,5.24,6.11,10.92,6.11,15.72,20.09,17.03,14.41,33.33,33.33,74
1641,綾部,"3,260","2,416","1,154",47.76,306,"1,400",691,"3,550","1,056",345,33,73,"517,649",278,26,325,7.51,10.18,7.8,11.51,12.26,14.18,14.51,12.47,9.59,53.42,36.99,"2,333"
1642,高津,214,413,195,47.22,49,205,160,383,150,32,21,4,"114,125",26,0,0,7.25,7,5.07,10.14,10.63,11.11,18.84,14.25,15.7,0,25,200
1643,石原,"1,006","1,205",580,48.13,236,750,207,"1,145",506,162,32,9,"35,142",28,1,501,14.49,8.54,12.23,19.51,13.48,8.38,10.3,7.54,5.53,44.44,33.33,224
1644,福知山,"7,346","2,342","1,117",47.69,309,"1,418",597,"6,991","1,041",370,36,119,"1,058,982",510,43,692,8.57,9.64,9.21,13.69,13.26,12.66,13.65,11.06,8.27,57.14,31.93,"5,393"
1645,上川口,88,250,127,50.8,26,153,70,264,92,15,16,4,"7,301",16,1,103,6.02,8.84,6.83,11.24,6.83,18.47,22.49,10.04,9.24,25,50,61
1646,下夜久野,146,387,176,45.48,26,200,162,498,152,38,25,9,"25,234",45,3,31,3.86,8.48,4.37,7.2,9.77,14.4,19.79,18.77,13.37,33.33,22.22,295
1647,上夜久野,154,278,117,42.09,26,127,127,314,84,16,19,0,0,12,1,0,5.34,6.41,6.76,5.34,8.54,12.81,13.52,13.17,28.11,0,0,149
1648,木津,"6,206","2,179","1,043",47.87,279,"1,320",557,"2,551",862,265,31,38,"308,372",152,12,280,9.19,7.84,10.58,16.94,10.35,11.23,15.96,10.3,7.61,50,39.47,"1,470"
1649,西木津,856,"2,170","1,049",48.34,283,"1,333",541,"2,390",843,202,24,17,"144,590",91,5,589,8.52,9.4,11.67,13.71,10.7,12.41,17.14,10.33,6.11,41.18,23.53,954
1650,祝園,"4,026","2,997","1,418",47.31,439,"1,936",617,"2,504","1,223",350,29,45,"350,450",118,2,435,11.2,6.82,13.14,19.73,10.73,9.96,14.64,9.19,4.58,64.44,33.33,"1,060"
1651,下狛,842,"2,256","1,103",48.89,333,"1,466",457,"1,584",820,159,19,14,"34,770",66,4,396,9.18,10.24,9.49,14.55,12.68,14.41,15.65,8.96,4.83,42.86,42.86,306
1652,ＪＲ三山木,"1,676","2,486","1,431",57.56,252,"1,919",308,"1,092","1,431",975,68,16,"126,596",89,6,30,7.11,23.98,25.27,11.06,8.07,7.47,8.24,5.77,3.03,37.5,56.25,522
1653,同志社前,"8,734","3,340","1,643",49.19,353,"2,474",514,"5,135","1,813","1,120",62,18,"154,046",101,11,"3,225",7.16,22.51,20.75,11.11,8.83,8.08,10.87,6.29,4.4,61.11,27.78,989
1654,京田辺,"11,930","4,962","2,372",47.8,656,"3,390",915,"6,039","2,462","1,369",56,97,"1,416,150",393,38,401,9.11,17.54,18.16,13.83,9.96,7.64,10.26,7.76,5.74,56.7,39.18,"4,056"
1655,大住,"3,184","3,150","1,548",49.14,493,"1,967",692,"2,014","1,125",196,17,14,"72,733",93,7,193,10.85,9.2,8.72,16.12,12.12,10.82,19.26,8.5,4.41,50,42.86,583
1656,松井山手,"13,784","5,446","2,577",47.32,"1,078","3,520",842,"3,250","1,888",236,13,32,"500,240",144,15,131,12.52,12.5,7.74,15.65,16.9,11.79,13.74,6.75,2.41,56.25,37.5,"1,353"
1657,京都,"387,944","4,833","2,322",48.04,325,"3,113","1,213","23,166","2,880","1,792",62,372,"10,973,396","1,035",159,"1,870",4.9,6.32,19.66,14.58,11.64,10.13,12.82,12,7.94,64.78,32.53,"19,763"
1658,山科,"63,344","7,109","3,223",45.34,743,"4,667","1,578","6,053","3,588","1,775",49,94,"1,596,042",419,47,251,7.28,7.53,15.21,15.67,13.16,10.85,14.37,9.84,6.1,52.13,44.68,"3,515"
1659,京都,"371,966","4,833","2,322",48.04,325,"3,113","1,213","23,166","2,880","1,792",62,372,"10,973,396","1,035",159,"1,870",4.9,6.32,19.66,14.58,11.64,10.13,12.82,12,7.94,64.78,32.53,"19,763"
1660,東福寺,"17,800","7,146","3,272",45.79,536,"4,189","2,294","8,390","3,658","1,865",51,129,"702,078",525,51,"1,143",4.74,6.54,12.6,11.51,11.37,11.86,16.44,14.71,10.23,43.41,54.26,"4,247"
1661,稲荷,"14,568","7,430","3,508",47.21,695,"4,561","1,973","9,483","3,776","1,940",51,119,"389,401",375,39,"4,411",6.17,8.7,15.44,11.85,11.16,11,15.71,12.27,7.7,45.38,52.94,"2,401"
1662,ＪＲ藤森,"5,830","6,393","3,043",47.6,734,"4,064","1,495","5,387","2,789",972,35,44,"235,897",179,15,"1,957",7.63,8.87,12.54,13.94,12.88,11.97,15.36,10.71,6.1,47.73,45.45,"1,206"
1663,桃山,"4,076","6,207","2,896",46.66,764,"3,874","1,422","5,817","2,856","1,227",43,41,"333,824",181,18,"1,494",7.97,9.49,11.01,13.51,15.18,12.38,12.28,11.29,6.9,56.1,41.46,"1,973"
1664,六地蔵,"15,160","5,871","2,785",47.44,678,"3,640","1,487","5,674","2,689","1,091",41,116,"1,986,543",338,44,449,7.24,8.65,9.62,13.11,13.61,12.61,17.25,12.03,5.88,63.79,28.45,"2,905"
1665,木幡,"5,524","8,364","3,991",47.72,"1,255","5,602","1,476","4,936","3,343",845,25,37,"319,584",162,11,777,9.75,10.47,11.59,15.36,14.91,12.07,13.98,7.89,3.98,32.43,51.35,"1,379"
1666,黄檗,"7,542","4,351","2,131",48.98,567,"2,685","1,066","5,318","1,763",586,33,48,"310,517",197,21,"1,529",8.6,8.78,9.87,14.62,13.42,11.03,16.13,10.89,6.65,33.33,62.5,"1,943"
1667,宇治,"16,742","5,297","2,530",47.76,705,"3,337","1,217","6,250","2,338",870,37,111,"865,317",365,31,62,8.88,8.71,11.96,14.97,13.85,11.18,13.69,10.17,6.58,39.64,54.95,"4,381"
1668,ＪＲ小倉,"3,816","8,275","3,993",48.25,"1,094","5,182","1,964","6,201","3,236",782,24,51,"496,556",204,15,721,8.77,9.26,9.82,14.09,12.74,12.35,16.69,11.08,5.19,47.06,41.18,"2,240"
1669,新田,"5,966","6,407","3,124",48.76,851,"4,134","1,342","5,795","2,712",931,34,76,"535,440",332,27,"1,027",9.12,8.78,13.38,16.07,13.11,10.98,13.21,9.81,5.53,47.37,44.74,"2,520"
1670,城陽,"6,768","7,357","3,545",48.19,995,"4,749","1,583","6,060","2,837",685,24,66,"615,977",325,29,"1,001",8.23,10.51,10.45,15.31,12.99,11.79,16.79,9.36,4.56,53.03,40.91,"2,418"
1671,長池,"2,424","3,618","1,790",49.47,514,"2,348",744,"2,728","1,294",238,18,39,"641,388",137,9,139,9.84,9.34,11.01,14.47,12.39,12.56,17.44,9.15,3.8,51.28,38.46,"1,251"
1672,山城青谷,"1,914","2,314","1,128",48.75,351,"1,409",560,"1,653",751,85,11,20,"130,263",105,3,167,10.22,9.4,8.58,14.23,10.69,12.59,18.24,9.31,6.73,35,50,640
1673,山城多賀,790,"1,475",703,47.66,170,877,427,"1,269",532,104,20,13,"27,269",71,0,100,7.32,9.83,8.95,11.05,13.56,11.53,17.02,13.69,7.05,38.46,53.85,463
1674,玉水,"2,048","2,439","1,211",49.65,300,"1,584",555,"2,231",898,204,23,30,"132,987",131,1,370,7.63,9.27,12.38,14.19,10.82,14.02,15.54,10.25,5.9,43.33,40,851
1675,棚倉,"1,118","1,679",819,48.78,335,"1,013",331,853,549,87,16,7,"42,256",50,4,0,14.55,10.2,8.53,16.99,12.76,10.61,13.42,7.99,4.95,57.14,28.57,246
1676,上狛,834,"1,076",509,47.3,130,612,334,"1,170",367,70,19,20,"43,324",75,3,96,7.89,10.31,7.52,11.14,11.79,12.26,17.08,13.56,8.45,45,35,581
1677,木津,"6,422","2,179","1,043",47.87,279,"1,320",557,"2,551",862,265,31,38,"308,372",152,12,280,9.19,7.84,10.58,16.94,10.35,11.23,15.96,10.3,7.61,50,39.47,"1,470"
1678,綾部,"2,984","2,416","1,154",47.76,306,"1,400",691,"3,550","1,056",345,33,73,"517,649",278,26,325,7.51,10.18,7.8,11.51,12.26,14.18,14.51,12.47,9.59,53.42,36.99,"2,333"
1679,淵垣,266,113,54,47.79,10,59,40,569,52,19,37,2,0,9,0,32,8.33,4.63,8.33,10.19,5.56,11.11,25,11.11,15.74,0,50,477
1680,梅迫,154,390,182,46.67,43,209,138,413,158,39,25,9,"8,161",23,1,174,5.1,10.2,4.59,10.97,10.97,11.48,20.15,16.33,10.2,44.44,44.44,86
1681,真倉,54,50,24,48,6,30,13,53,18,4,22,1,0,6,1,0,7.69,5.77,7.69,11.54,1.92,25,21.15,7.69,11.54,100,0,31
1682,西舞鶴,"2,818","3,243","1,628",50.2,415,"1,948",875,"4,369","1,557",656,42,84,"932,755",348,36,699,8.4,8.18,7.75,14.41,13.15,12.99,14.97,11.76,8.4,63.1,30.95,"2,409"
1683,東舞鶴,"2,964","3,442","1,669",48.49,466,"1,988",989,"4,900","1,590",649,41,133,"1,013,625",445,36,715,9.35,7.84,8.89,14.72,11.24,10.69,15.19,12.08,10.02,65.41,30.83,"2,775"
1684,京都,"80,732","4,953","2,383",48.11,336,"3,212","1,248","22,401","2,943","1,826",62,365,"10,879,871","1,001",157,"1,858",4.88,6.45,19.84,14.5,11.52,10.12,12.85,11.93,7.91,64.38,33.15,"18,949"
1685,東寺,"8,153","8,572","4,133",48.22,769,"5,470","2,324","10,985","4,270","2,077",49,135,"1,104,966",517,61,"1,542",5.71,7.82,14.73,12.99,12.01,11.53,14.92,12.12,8.17,52.59,45.19,"6,236"
1686,十条,"4,685","6,617","3,315",50.1,700,"4,358","1,555","9,533","3,199","1,498",47,71,"1,127,999",390,42,574,7.08,7.98,13.29,13.69,13.02,12.93,15.27,10.59,6.15,46.48,45.07,"6,696"
1687,上鳥羽口,"7,091","1,843","1,080",58.6,164,"1,340",302,"7,899",882,534,61,24,"805,505",225,7,12,6.64,6.75,19.09,18.1,14.28,11.79,11.51,6.36,5.48,33.33,25,"7,180"
1688,竹田,"10,806","6,218","3,178",51.11,672,"4,241","1,004","6,368","3,260","1,763",54,44,"612,770",314,17,419,7.89,8.82,18.69,17.42,13.25,10.53,11.9,7.47,4.02,47.73,38.64,"4,250"
1689,伏見,"6,326","11,404","5,476",48.02,"1,294","7,312","2,480","7,327","5,414","2,451",45,99,"877,378",443,38,219,7.7,8.5,13.56,15.11,13.33,11.9,13.76,9.71,6.43,42.42,48.48,"3,235"
1690,近鉄丹波橋,"46,534","7,909","3,697",46.74,821,"5,218","1,601","7,216","4,080","2,111",52,80,"402,616",394,29,"1,613",6.71,9.03,16.06,13.98,13.94,12.16,12.74,9.36,6.02,51.25,42.5,"3,165"
1691,桃山御陵前,"14,855","9,211","4,225",45.87,993,"5,903","1,986","8,346","4,850","2,565",53,148,"1,197,646",533,51,386,7.38,8.66,13.54,14.56,14.5,12.29,12.12,10.57,6.37,52.7,45.27,"4,840"
1692,向島,"16,050","7,093","3,265",46.03,751,"4,565","1,681","5,453","3,113",960,31,18,"196,911",90,4,"1,365",6.56,8.9,10.65,13.09,11.2,14.35,19.84,10.73,4.67,50,44.44,"1,190"
1693,小倉,"16,232","9,920","4,777",48.16,"1,123","6,135","2,588","7,937","4,279","1,448",34,141,"1,027,910",528,57,447,7.36,8.75,10.96,13.91,12.46,10.96,18.11,12.37,5.12,52.48,41.84,"3,536"
1694,伊勢田,"7,392","8,733","4,334",49.63,"1,428","5,628","1,596","6,233","3,503","1,057",30,62,"425,694",237,21,585,11.42,10.23,11.37,17.51,13.42,10.63,12.54,8.47,4.39,46.77,46.77,"2,334"
1695,大久保,"25,349","4,947","2,487",50.27,565,"3,342",950,"5,554","2,222",923,42,90,"962,433",381,34,143,8.05,8.01,16.16,17.37,12.45,10.87,13.36,8.62,5.1,53.33,38.89,"3,784"
1696,久津川,"7,476","7,507","3,697",49.25,944,"4,872","1,656","5,532","3,174",987,31,73,"748,598",309,29,439,8.45,8.86,10.98,15.33,12.26,12.05,17.44,9.68,4.97,50.68,43.84,"2,329"
1697,寺田,"8,514","6,534","3,066",46.92,710,"4,060","1,726","4,784","2,588",708,27,77,"576,517",341,22,217,6.9,9.16,11.35,12.75,11.1,12.12,19.37,11.36,5.91,50.65,41.56,"1,962"
1698,富野荘,"6,896","5,493","2,677",48.73,634,"3,516","1,327","3,427","2,234",553,25,39,"421,123",203,13,328,7.28,8.49,10.59,14.04,11.19,12.56,20.96,10.11,4.78,51.28,43.59,"1,056"
1699,新田辺,"25,097","5,979","2,836",47.43,710,"4,167","1,100","7,787","3,091","1,733",56,104,"1,011,600",457,46,948,7.85,17.5,18.34,12.94,10.24,8.18,12.47,7.55,4.94,54.81,42.31,"4,849"
1700,興戸,"13,367","3,576","1,813",50.7,360,"2,581",635,"2,518","1,885","1,052",56,20,"100,330",110,12,667,6.54,19.65,18.39,10.23,10.09,9.64,14.06,7.6,3.8,55,30,736
1701,三山木,"4,294","2,209","1,303",58.99,232,"1,716",254,988,"1,280",875,68,15,"92,364",84,6,73,7.46,24.78,25.06,10.96,8.32,7.64,7.64,5.68,2.46,40,53.33,449
1702,近鉄宮津,404,724,379,52.35,107,470,144,515,288,106,37,2,"9,709",19,2,126,9.83,13.99,13.99,14.13,10.11,10.66,13.99,7.89,5.4,50,50,149
1703,狛田,"2,795","2,370","1,160",48.95,345,"1,540",485,"1,590",859,163,19,15,"39,848",69,4,344,9.16,9.92,9.41,14.52,12.41,14.56,16.12,8.95,4.94,40,40,320
1704,新祝園,"12,936","3,139","1,482",47.21,448,"2,015",670,"2,420","1,270",349,27,43,"286,319",117,2,381,10.82,6.96,12.61,19.09,10.79,10.12,15.42,9.48,4.69,65.12,32.56,954
1705,木津川台,"2,182","1,200",571,47.58,140,791,263,"1,033",433,95,22,8,"98,713",58,5,161,7.2,11.22,11.64,11.56,13.65,14.49,15.75,8.29,6.2,25,62.5,447
1706,山田川,"4,260","1,967",999,50.79,264,"1,291",382,"2,158",803,276,34,31,"764,368",108,6,437,9.02,10.36,14.23,13.56,13.61,12.27,13.87,8.09,5,54.84,35.48,"1,026"
1707,橋本,"5,988","3,355","1,598",47.63,415,"2,115",825,"1,565","1,301",262,20,10,"13,457",47,3,0,8.58,8.49,9.99,13.17,11.77,13.74,16.78,10.88,6.59,30,70,162
1708,八幡市,"9,668","1,981",997,50.33,199,"1,243",538,"1,423",945,387,41,21,"239,260",108,11,0,6.87,6.87,10.7,13.68,12.77,12.77,17.52,12.37,6.46,47.62,42.86,548
1709,淀,"11,882","5,363","2,600",48.48,659,"3,306","1,335","4,503","2,272",725,32,73,"293,861",241,23,549,7.19,10.3,9.68,13.15,14.09,12.13,15.55,11.3,6.6,46.58,49.32,"2,057"
1710,中書島,"12,612","5,852","2,832",48.39,646,"3,875","1,184","5,864","2,860","1,369",48,112,"597,110",375,46,463,7.12,9.2,13.46,14.99,14.46,12.53,13.23,9.03,5.98,52.68,45.54,"3,446"
1711,伏見桃山,"11,060","9,725","4,481",46.08,"1,039","6,288","2,060","9,256","5,130","2,732",53,212,"1,498,524",664,65,182,7.51,8.35,13.76,15,14.51,12.24,12.11,10.23,6.29,53.3,44.81,"5,902"
1712,丹波橋,"50,754","8,696","4,094",47.08,911,"5,746","1,757","7,954","4,462","2,294",51,88,"477,526",432,32,"1,722",6.89,8.83,15.91,14.44,13.94,11.95,12.75,9.26,6.04,48.86,44.32,"3,530"
1713,墨染,"7,898","8,793","4,125",46.91,858,"5,592","2,175","8,821","4,153","1,813",44,100,"917,702",362,35,"2,654",6.49,8.49,14.88,12.87,12.22,11.76,14.62,11.62,7.06,44,50,"3,034"
1714,藤森,"13,947","8,538","4,216",49.38,803,"5,605","1,829","9,907","4,541","2,519",55,117,"1,062,906",444,50,"3,723",6.22,9.58,17.32,12.53,11.69,11.99,14.72,9.99,5.96,51.28,41.88,"3,429"
1715,深草,"11,116","8,352","4,151",49.7,760,"5,307","2,017","13,468","4,465","2,496",56,93,"622,582",379,43,"7,892",5.96,9.47,17.92,11.95,11.19,10.37,15.19,11.47,6.48,40.86,54.84,"2,762"
1716,伏見稲荷,"6,789","8,251","3,867",46.87,741,"5,034","2,307","8,882","4,081","1,992",49,108,"481,062",377,37,"3,171",5.94,8.22,14.48,11.45,10.59,11.92,16.21,12.39,8.82,48.15,47.22,"2,656"
1717,鳥羽街道,"3,516","6,524","3,009",46.12,500,"3,672","2,275","4,813","3,073","1,437",47,63,"284,981",289,23,224,4.82,6.54,11.66,10.56,10.93,11.66,16.19,14.66,12.97,47.62,46.03,"1,982"
1718,東福寺,"13,635","7,146","3,272",45.79,536,"4,189","2,294","8,390","3,658","1,865",51,129,"702,078",525,51,"1,143",4.74,6.54,12.6,11.51,11.37,11.86,16.44,14.71,10.23,43.41,54.26,"4,247"
1719,七条,"14,370","7,331","3,162",43.13,429,"4,671","1,938","6,500","4,419","2,750",62,148,"873,350",595,40,376,4.05,6.38,19.57,13.56,10.12,10.66,14.45,12.93,8.28,51.35,44.59,"3,626"
1720,五条,"11,955","10,427","4,467",42.84,672,"6,832","2,550","11,419","6,191","3,787",61,221,"2,420,129","1,059",99,547,4.4,6.38,18.84,15.84,11.19,10.38,13.84,11.38,7.75,59.73,38.01,"8,000"
1721,四条,"91,126","5,592","2,423",43.33,326,"3,360","1,586","20,710","3,387","2,112",62,721,"11,264,662","3,110",490,462,3.87,5.82,15.08,14.01,11.47,10.35,17.22,13.2,8.97,76.01,23.44,"18,783"
1722,三条,"35,567","6,179","2,763",44.72,435,"3,767","1,611","21,197","3,530","2,076",59,812,"7,599,877","2,926",418,"1,344",4.7,6.74,14.9,13.9,11.87,11.67,15.69,12.35,8.17,79.93,19.7,"18,091"
1723,丸太町,"21,164","7,578","3,626",47.85,782,"4,922","1,465","10,286","4,213","2,538",60,196,"1,093,866",604,67,"1,492",7.45,7.9,19.61,14.98,12.46,10.14,12.32,8.94,6.21,67.86,29.59,"6,767"
1724,出町柳,"37,823","6,817","3,430",50.32,458,"4,621","1,431","7,365","4,144","2,816",68,152,"1,065,424",474,66,991,4.62,10.69,26.28,12.41,9.11,8.68,12.06,9.49,6.65,55.26,42.11,"4,548"
1725,京都市役所前,"23,707","9,688","4,414",45.56,969,"5,848","1,963","22,965","5,394","3,155",58,654,"5,890,654","2,139",293,"1,189",7.13,7.81,14.37,15.2,13.96,12.03,13.11,9.76,6.63,78.29,20.95,"19,380"
1726,三条京阪,"23,588","6,183","2,805",45.37,412,"3,820","1,713","18,336","3,566","2,117",59,650,"5,582,602","2,564",345,"2,168",4.31,6.73,15.85,13.49,11.24,11.05,15.76,13,8.58,78.46,21.23,"14,196"
1727,東山,"16,332","6,576","3,022",45.95,456,"4,068","1,855","10,970","3,761","2,185",58,218,"1,372,695","1,378",126,"2,874",4.51,6.58,15.52,13.65,11.27,10.63,16.03,13.26,8.54,59.63,39.45,"5,802"
1728,蹴上,"9,474","1,321",604,45.72,83,833,381,"2,080",679,343,51,25,"54,214",111,18,66,4.85,5.55,12.17,13.64,12.17,11.56,18.57,12.4,9.09,60,32,"1,582"
1729,御陵,"5,211","5,685","2,633",46.31,602,"3,293","1,713","4,315","2,553","1,103",43,28,"163,861",225,17,308,6.78,7.31,10.95,13.55,12.89,9.99,15.32,12.86,10.34,60.71,32.14,"1,401"
1730,京阪山科,"4,140","7,922","3,585",45.25,819,"5,210","1,754","6,800","4,031","2,025",50,111,"1,887,537",480,54,199,7.23,7.44,15.48,15.75,13.09,10.76,14.37,9.79,6.08,51.35,45.05,"4,071"
1731,四宮,"1,956","8,049","3,783",47,980,"5,300","1,687","4,188","3,774","1,591",42,47,"178,797",240,17,1,8.18,8.26,12.6,15.79,14.49,11.08,15.05,9.58,4.96,48.94,44.68,"1,620"
1732,中書島,"2,115","5,852","2,832",48.39,646,"3,875","1,184","5,864","2,860","1,369",48,112,"597,110",375,46,463,7.12,9.2,13.46,14.99,14.46,12.53,13.23,9.03,5.98,52.68,45.54,"3,446"
1733,観月橋,"4,826","7,548","3,584",47.48,859,"4,713","1,786","6,440","3,576","1,575",44,89,"610,285",351,30,"1,013",7.54,8.65,11.63,14.31,14.24,11.96,13.63,11.63,6.41,49.44,46.07,"2,664"
1734,桃山南口,"5,604","4,498","2,115",47.02,554,"2,816","1,077","4,051","1,839",546,30,36,"589,082",164,13,"1,162",8.23,9.31,11.42,12.57,13.31,12.71,15.02,11.09,6.34,38.89,50,"1,282"
1735,六地蔵,"9,210","5,502","2,617",47.56,765,"3,537","1,136","4,512","2,321",786,34,74,"1,128,695",236,28,320,9.21,9.58,10.92,15.04,14.01,11.88,14.78,9.43,5.17,56.76,33.78,"2,454"
1736,木幡,"6,130","8,261","3,922",47.48,"1,148","5,493","1,574","5,911","3,344",888,27,47,"404,691",200,17,"1,092",8.76,10.41,11.42,14.51,14.05,12.57,15.53,8.48,4.27,31.91,55.32,"1,994"
1737,黄檗,"6,505","4,456","2,181",48.95,574,"2,734","1,116","5,184","1,771",566,32,45,"270,822",188,20,"1,361",8.32,9.25,10.15,13.86,13.43,11.03,15.83,10.94,7.19,33.33,62.22,"1,928"
1738,三室戸,"4,463","5,352","2,561",47.85,829,"3,277","1,217","3,575","2,069",518,25,55,"802,966",171,19,0,9.73,12.27,8.27,14.11,14.69,10.77,14.21,10.28,5.67,50.91,41.82,"1,482"
1739,宇治,"5,444","3,916","1,856",47.4,486,"2,350","1,060","3,389","1,678",599,36,59,"323,964",214,27,0,7.93,9.14,11.24,13.01,13.3,10.47,14.91,11.7,8.29,38.98,57.63,"1,915"
1740,大山崎,"6,353","2,173","1,065",49.01,366,"1,290",509,"2,019",838,272,32,22,"107,302",101,9,236,10.59,10.36,10.36,14.15,12.21,10.82,15.44,9.39,6.7,45.45,36.36,958
1741,長岡天神,"28,937","6,788","3,263",48.07,809,"4,405","1,340","7,986","3,238","1,389",43,173,"2,214,571",649,59,594,8.88,7.37,12.48,17.83,15.02,11.15,12.52,9.15,5.6,50.87,46.24,"5,165"
1742,西向日,"11,123","6,784","3,268",48.17,849,"4,215","1,679","5,002","2,720",702,26,43,"298,625",252,17,477,8.04,9.24,9.34,14.07,13.37,12.23,16.73,10.68,6.3,44.19,48.84,"1,874"
1743,東向日,"15,449","9,526","4,524",47.49,"1,297","5,897","2,285","7,212","4,055","1,250",31,113,"1,068,686",522,45,55,9.25,8.29,8.45,15.98,13.83,11.43,16.27,10.83,5.66,47.79,48.67,"3,393"
1744,洛西口,"8,543","4,805","2,410",50.16,634,"3,191",977,"3,200","1,863",414,22,20,"148,729",128,8,462,9.22,8.29,10.83,16.36,13.39,12.28,16.45,9.1,4.08,50,45,"1,022"
1745,桂,"51,140","8,799","4,164",47.32,"1,003","5,729","1,829","8,415","4,255","1,949",46,138,"964,851",546,46,"1,266",7.5,8,14.79,15.71,14.51,11.13,13.12,10.05,5.2,50,47.83,"4,195"
1746,西京極,"17,613","8,239","3,845",46.67,876,"5,432","1,496","7,510","4,229","2,177",51,65,"898,178",332,26,"1,610",7.72,9.06,15.55,16.32,13.66,11.23,13.08,9.53,3.84,35.38,52.31,"3,582"
1747,西院,"40,752","13,115","6,145",46.85,"1,139","8,380","2,887","12,763","7,089","4,012",57,174,"1,643,571",995,102,"1,586",6.06,7.3,16.53,15.5,13.17,11.16,13.33,10.61,6.34,48.85,45.4,"7,160"
1748,大宮,"27,493","15,715","7,038",44.79,"1,314","9,852","3,297","15,983","9,297","5,833",63,194,"1,340,556","1,260",97,"1,185",6.18,6.31,15.73,17.22,13.28,10.98,13.8,10.16,6.34,52.58,41.75,"10,304"
1749,烏丸,"83,227","10,333","4,646",44.96,855,"6,710","1,819","42,806","6,362","4,136",65,357,"16,573,688","2,311",219,"1,778",6.15,6.15,17.14,18.77,14.41,11.23,11.62,8.49,6.05,65.83,33.05,"38,632"
1750,河原町,"67,533","7,069","3,120",44.14,417,"4,302","1,754","23,328","4,365","2,827",65,750,"17,852,922","2,904",439,39,4,5.81,16.73,15.26,11.43,11.01,15.54,11.68,8.54,73.47,25.87,"21,636"
1751,桂,"51,140","8,799","4,164",47.32,"1,003","5,729","1,829","8,415","4,255","1,949",46,138,"964,851",546,46,"1,266",7.5,8,14.79,15.71,14.51,11.13,13.12,10.05,5.2,50,47.83,"4,195"
1752,上桂,"7,994","9,989","4,786",47.91,"1,504","6,296","1,998","6,550","4,131","1,287",31,99,"607,047",436,32,"1,030",9.69,10.69,10.75,15.64,14.49,10.97,13.78,9.41,4.59,43.43,48.48,"2,209"
1753,松尾大社,"4,937","4,516","2,144",47.48,620,"2,867",992,"2,958","1,834",497,27,24,"100,179",140,20,389,9.02,10.27,9.98,14.72,14.31,11.34,15.81,10,4.53,45.83,45.83,931
1754,嵐山,"6,292","4,359","2,089",47.92,513,"2,637","1,156","3,087","1,871",625,33,40,"165,783",158,22,306,7.45,8.71,9.1,13.44,13.84,11.21,18.55,11.84,5.85,52.5,42.5,"1,211"
1755,四条大宮,"3,199","15,256","6,857",44.95,"1,273","9,522","3,270","15,523","8,949","5,552",62,189,"1,235,711","1,192",93,"1,180",6.04,6.51,15.5,16.83,13.14,11.13,14.03,10.41,6.42,51.85,42.86,"9,869"
1756,西院,"1,690","13,474","6,328",46.96,"1,221","8,484","3,021","13,097","7,138","3,896",55,195,"1,493,539","1,039",95,"1,629",6.36,7.32,15.25,15.7,13.27,11.19,13.63,10.98,6.29,47.69,46.15,"7,290"
1757,西大路三条,458,"11,132","5,248",47.14,"1,016","7,060","2,389","11,887","5,894","3,146",53,105,"966,169",597,62,"2,199",6.42,7.59,15.49,15.67,12.81,11.7,14.16,10.32,5.84,42.86,48.57,"6,296"
1758,山ノ内,558,"10,378","4,933",47.53,"1,172","6,702","2,233","10,359","5,050","2,308",46,71,"1,371,825",396,32,"1,353",7.84,8.51,15.01,15.03,12.94,10.9,13.97,10.59,5.21,46.48,45.07,"6,024"
1759,嵐電天神川,"1,588","9,479","4,511",47.59,"1,327","6,136","1,828","7,390","4,262","1,639",38,48,"631,834",289,27,901,9.72,9.44,12.6,16.75,13.52,10.96,13.5,9.25,4.27,39.58,47.92,"3,717"
1760,蚕ノ社,434,"10,004","4,791",47.89,"1,388","6,430","2,030","7,217","4,436","1,681",38,70,"773,931",330,33,818,9.37,9.67,12.39,15.86,13.66,10.95,13.82,9.67,4.62,44.29,45.71,"3,318"
