駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
2893,鳩ケ谷,"19,200","8,086","4,082",50.48,"1,114","5,304","1,656","6,154","3,370","1,099",33,83,"1,081,036",377,18,625,10.18,7.3,11.06,20.48,14.2,9.93,12.16,9.87,4.82,44.58,45.78,"2,976"
2894,新井宿,"9,800","6,130","3,048",49.72,858,"3,884","1,387","3,535","2,394",598,25,39,"486,779",167,9,355,9.69,8.42,9.48,17.52,14.71,10.31,13.9,11.7,4.27,38.46,43.59,"1,061"
2895,戸塚安行,"13,200","4,594","2,345",51.04,703,"3,286",599,"2,774","1,817",518,29,24,"370,207",111,7,457,10.92,8.85,13.77,22.21,14.86,10.18,11.14,5.49,2.59,41.67,54.17,983
2896,東川口,"27,300","6,999","3,555",50.79,"1,098","5,097",780,"4,933","2,985","1,099",37,57,"1,067,112",304,27,192,11.18,9.45,13.92,22,16.69,10.5,8.82,4.62,2.82,42.11,49.12,"2,786"
2897,浦和美園,"12,900","1,737",870,50.09,349,"1,213",167,"1,257",674,160,24,11,"224,251",66,14,0,17.26,5.91,10.25,30.23,12.91,8.63,8.51,4.11,2.2,72.73,18.18,"1,043"
2898,長島,887,"1,778",871,48.99,287,"1,099",386,"1,410",597,118,20,6,"81,207",69,6,412,9.37,11.91,9.54,14.17,15.3,12.37,10.22,9.82,7.28,66.67,50,351
2899,桑名,"9,355","3,990","1,900",47.62,477,"2,488",966,"6,706","1,702",564,33,157,"1,973,790",548,50,790,8.75,7.5,9.16,16.56,12.46,13.71,13.07,11.27,7.53,51.59,43.31,"4,669"
2900,朝日,"1,006","2,177","1,089",50.02,396,"1,338",429,"1,032",795,192,24,10,"32,818",56,1,37,13.82,8.36,11.23,20.1,12.06,8.6,11.88,8.78,5.18,30,50,337
2901,富田,"1,475","3,875","1,868",48.21,529,"2,362",966,"4,401","1,574",442,28,82,"733,423",251,20,977,9.54,8.09,9.8,15.59,13.72,11.44,13.54,11.59,6.69,51.22,42.68,"2,048"
2902,富田浜,341,"1,895",965,50.92,202,"1,199",488,"2,163",819,318,39,27,"656,554",105,4,224,7.2,7.62,13.29,14.08,12.71,11.91,13.92,11.43,7.83,14.81,33.33,"1,330"
2903,四日市,"4,532","2,744","1,348",49.13,288,"1,588",838,"6,513","1,219",448,37,92,"857,292",432,45,24,5.75,9.03,9.47,9.95,14.71,13.05,14.04,14.78,9.21,44.57,46.74,"5,441"
2904,南四日市,"1,216",772,432,55.96,110,520,131,"3,652",368,181,49,9,"235,521",90,6,951,9.99,8.54,16.16,18.53,13.8,9.2,11.83,8.15,3.81,33.33,33.33,"2,476"
2905,河原田,"3,869","1,457",681,46.74,225,902,323,"1,074",523,115,22,10,"165,750",55,6,151,9.32,12.28,10.14,14.29,13.32,12.28,10.9,9.25,8.21,20,50,381
2906,河曲,492,599,295,49.25,79,393,125,598,211,42,20,3,"12,397",16,0,157,8.89,8.56,9.73,14.09,14.09,16.11,13.09,9.4,6.04,0,33.33,215
2907,加佐登,"1,356",854,427,50,91,531,231,"1,396",253,49,19,11,"20,820",38,3,503,7.05,8.58,9.87,13.51,12.34,13.04,15.04,12.93,7.64,45.45,45.45,464
2908,井田川,"1,231","1,112",602,54.14,148,704,227,639,468,178,38,10,"233,709",27,2,0,8.26,9.46,10.2,14.94,14.47,13.45,16.6,7.79,4.82,30,40,267
2909,亀山,"4,241","1,069",558,52.2,109,660,300,"1,387",489,191,39,32,"268,238",146,16,26,6.55,7.48,12.16,15.9,9.64,11.51,15.72,12.44,8.61,40.63,40.63,997
2910,関,598,985,479,48.63,110,549,325,986,409,130,32,21,"83,005",81,9,0,7.01,6.61,8.74,12.5,10.57,12.91,17.17,15.14,9.35,42.86,33.33,563
2911,加太,134,238,114,47.9,20,141,79,133,81,17,21,1,0,6,0,0,4.98,7.47,10.37,9.13,12.45,15.35,17.01,13.28,9.96,0,100,33
2912,柘植,682,417,220,52.76,42,250,123,369,173,60,35,3,"122,126",11,0,0,6.76,7.73,7.97,11.84,11.35,13.29,19.32,12.8,8.94,66.67,0,154
2913,新堂,492,461,193,41.87,42,297,121,693,192,90,47,9,"67,282",31,1,302,5.4,9.5,22.68,7.99,10.58,10.58,11.23,14.47,7.56,66.67,11.11,247
2914,佐那具,276,626,300,47.92,85,368,167,526,245,75,31,18,"92,521",54,2,0,8.2,10.29,8.84,13.5,13.67,11.9,13.18,13.34,7.07,44.44,44.44,282
2915,伊賀上野,"1,853",667,339,50.82,65,415,185,"1,505",281,111,40,8,"56,289",39,4,10,6.32,8.87,12.93,13.23,12.48,13.38,12.18,12.78,7.82,62.5,25,"1,225"
2916,島ケ原,274,610,278,45.57,56,312,244,481,184,29,16,6,"18,606",39,1,0,5.89,6.22,7.36,8.35,8.51,14.89,17.68,17.18,13.91,16.67,33.33,195
2917,亀山,"4,241","1,069",558,52.2,109,660,300,"1,387",489,191,39,32,"268,238",146,16,26,6.55,7.48,12.16,15.9,9.64,11.51,15.72,12.44,8.61,40.63,40.63,997
2918,下庄,708,105,52,49.52,16,67,22,45,40,8,20,0,0,1,0,0,7.69,10.58,6.73,11.54,13.46,18.27,19.23,9.62,2.88,0,0,15
2919,一身田,"2,009",762,359,47.11,65,432,257,"2,548",328,110,34,19,"17,338",61,2,"1,811",6.23,7.15,9.8,10.07,11.66,12.32,16.95,17.35,8.48,52.63,42.11,416
2920,津,"6,708","2,713","1,323",48.77,359,"1,682",620,"11,670","1,236",484,39,97,"728,785",656,48,576,9.21,8.68,9.59,15.11,14.14,12.71,12.14,10.56,7.86,63.92,32.99,"10,055"
2921,阿漕,605,"3,113","1,538",49.41,333,"1,844",918,"3,414","1,319",415,31,30,"510,280",180,13,364,6.98,8.11,9.31,12.6,12.92,12.54,15.61,13.34,8.59,40,30,"1,762"
2922,高茶屋,"1,004","1,284",640,49.84,185,830,256,"2,355",532,178,33,37,"1,231,269",131,23,444,9.58,9.9,10.76,15.95,13.59,11.78,14.53,8.8,5.11,72.97,18.92,"1,414"
2923,六軒,169,626,296,47.28,92,393,139,394,220,40,18,4,"27,946",20,3,42,9.62,9.13,8.81,15.54,13.46,13.94,14.1,9.78,5.61,75,0,133
2924,松阪,"3,367","3,032","1,392",45.91,322,"1,669","1,021","6,428","1,366",560,41,166,"916,241",711,71,166,7.34,7.4,6.74,11.95,13.01,11.82,15.27,14.24,12.22,60.84,34.34,"5,077"
2925,徳和,807,926,450,48.6,136,559,231,"1,143",342,82,24,6,"82,685",54,8,51,10.16,8.43,10.27,15.03,11.35,12.76,13.41,11.03,7.57,66.67,50,738
2926,多気,"1,303",272,123,45.22,26,149,96,322,104,21,20,13,"14,248",40,1,0,6.59,6.59,7.33,9.16,9.52,14.65,19.41,15.02,11.72,46.15,30.77,209
2927,相可,484,"1,084",527,48.62,210,659,208,883,391,94,24,13,"96,625",51,3,17,13.62,10.01,8.53,16.68,14.64,11.12,10.19,9.18,6.02,46.15,38.46,487
2928,佐奈,88,368,164,44.57,24,228,116,243,129,27,21,0,955,19,3,3,4.08,6.79,9.78,11.68,8.97,16.58,17.93,14.13,10.05,0,0,86
2929,栃原,254,317,150,47.32,44,179,96,289,110,25,23,7,"37,549",33,1,0,8.46,9.09,7.84,12.54,9.72,10.66,19.44,10.03,12.23,42.86,28.57,163
2930,川添,130,255,114,44.71,26,136,92,342,108,27,25,9,"77,791",27,1,28,8.24,5.1,5.49,9.8,12.94,11.37,20.78,15.69,10.59,33.33,44.44,192
2931,三瀬谷,550,788,362,45.94,78,430,278,"1,276",322,75,23,44,"418,648",125,4,164,6.49,7.12,8.27,9.8,10.56,13.1,16.54,16.79,11.32,50,36.36,787
2932,滝原,86,285,132,46.32,27,144,113,339,117,29,25,6,"28,764",28,2,0,7.37,5.96,4.91,10.53,8.07,15.44,17.89,15.09,14.74,33.33,66.67,203
2933,阿曽,114,244,109,44.67,25,126,90,201,101,24,24,2,"10,425",10,1,0,5.76,9.88,3.7,8.64,9.47,14.81,19.75,16.05,11.93,100,0,76
2934,伊勢柏崎,178,237,115,48.52,15,114,110,407,103,27,26,18,"95,457",43,3,70,2.93,5.02,4.6,5.44,9.62,15.48,21.76,18.83,16.32,22.22,66.67,202
2935,大内山,73,251,115,45.82,23,122,106,357,113,31,27,9,"45,776",24,1,24,6.35,7.14,6.35,7.54,10.71,13.49,14.68,23.02,10.71,11.11,44.44,201
2936,梅ケ谷,54,191,87,45.55,12,59,115,174,54,23,43,0,0,3,0,0,3.74,5.35,4.28,5.88,7.49,6.42,9.63,22.99,34.22,0,0,62
2937,紀伊長島,528,"1,458",660,45.27,162,754,530,"1,561",616,186,30,35,"161,687",123,12,235,6.63,8.43,6.7,8.43,11.67,12.15,17.33,15.19,13.47,51.43,45.71,689
2938,三野瀬,70,357,176,49.3,32,181,145,366,172,49,28,5,"8,997",23,2,27,4.19,7.54,4.75,7.54,13.13,13.97,18.16,17.04,13.69,40,20,170
2939,船津,146,475,204,42.95,44,192,238,468,148,55,37,5,"8,012",17,2,8,6.53,5.26,2.53,9.05,9.68,10.74,11.79,15.37,29.05,20,40,167
2940,相賀,325,"1,474",700,47.49,201,885,383,"1,944",629,169,27,36,"236,841",173,15,444,8.24,10.07,5.85,10.69,14.98,15.38,16.75,11.98,6.06,52.78,38.89,927
2941,尾鷲,"1,091","2,641","1,220",46.19,306,"1,447",884,"3,602","1,229",412,34,104,"686,141",412,38,286,7.58,7.5,5.76,11.41,12.62,13.41,17.28,15.35,9.09,55.77,38.46,"2,102"
2942,大曽根浦,22,251,104,41.43,17,113,123,184,91,24,26,0,0,6,0,0,5.16,4.37,3.97,5.56,14.29,10.71,15.48,18.65,21.83,0,0,39
2943,九鬼,67,44,23,52.27,1,19,22,40,22,8,36,0,0,2,0,0,4.65,2.33,2.33,4.65,9.3,6.98,32.56,13.95,23.26,0,0,4
2944,三木里,140,288,116,40.28,15,96,177,251,120,43,36,4,"3,378",16,1,8,3.13,4.86,2.08,3.82,4.51,10.42,22.22,21.18,27.78,50,50,61
2945,賀田,126,155,82,52.9,11,87,60,259,86,23,27,7,"12,266",36,4,36,3.21,6.41,2.56,8.33,12.18,15.38,21.79,18.59,11.54,28.57,71.43,106
2946,二木島,88,208,98,47.12,6,71,132,245,110,37,34,8,"7,975",26,0,17,1.91,1.91,2.39,3.83,3.35,12.44,23.92,33.49,16.75,12.5,62.5,59
2947,新鹿,145,387,182,47.03,25,159,204,379,213,80,38,4,"7,775",34,2,13,3.86,5.14,2.31,5.91,9,10.54,22.11,23.65,17.48,25,75,85
2948,波田須,19,91,39,42.86,4,42,47,83,48,21,44,0,0,2,1,0,3.16,4.21,3.16,3.16,7.37,20,21.05,14.74,23.16,0,0,7
2949,大泊,16,150,62,41.33,7,66,79,136,74,25,34,5,"25,116",17,1,0,4,1.33,5.33,6.67,8.67,8.67,29.33,19.33,16.67,0,0,52
2950,熊野市,"1,170","1,979",884,44.67,232,"1,127",618,"3,055",945,338,36,105,"426,053",395,36,169,7.63,7.98,5.86,10.26,11.62,15.41,17.79,14.7,8.74,54.29,37.14,"2,108"
2951,有井,341,"1,014",492,48.52,131,617,298,"1,136",485,188,39,18,"152,275",63,6,380,7.34,9.72,6.96,11.15,13.73,14.97,16.11,12.68,7.34,38.89,38.89,342
2952,神志山,154,482,226,46.89,78,286,120,354,197,46,23,9,"24,901",35,4,0,10.35,11.39,6.63,12.22,13.25,13.66,15.32,10.56,6.63,33.33,33.33,145
2953,紀伊市木,81,638,301,47.18,127,366,150,417,253,61,24,2,31,26,5,1,12.75,12.75,4.98,11.35,16.33,12.29,11.82,9.18,8.55,50,0,116
2954,阿田和,336,"1,109",519,46.8,163,570,379,"1,460",475,147,31,36,"98,414",88,8,0,8.99,9.8,5.04,10.7,12.14,11.87,15.47,14.57,11.42,38.89,52.78,825
2955,紀伊井田,88,600,285,47.5,91,365,144,476,240,50,21,7,"18,946",40,1,69,10.98,8.82,7.49,12.65,9.98,15.14,16.47,11.65,6.82,28.57,28.57,120
2956,鵜殿,282,"1,390",652,46.91,205,868,312,"1,060",583,154,26,19,"169,783",85,15,0,8.51,12.04,8.72,11.82,12.4,15.43,13.91,10.24,6.92,42.11,42.11,436
2957,多気,"1,303",272,123,45.22,26,149,96,322,104,21,20,13,"14,248",40,1,0,6.59,6.59,7.33,9.16,9.52,14.65,19.41,15.02,11.72,46.15,30.77,209
2958,外城田,191,78,38,48.72,6,47,25,41,25,3,12,0,0,0,0,0,5.19,6.49,12.99,10.39,11.69,15.58,14.29,14.29,9.09,0,0,1
2959,田丸,"1,116","1,701",782,45.97,191,938,572,"1,486",649,185,29,30,"139,346",102,4,266,7.11,8.17,8.52,11.82,11.29,12.05,14.87,14.81,11.35,46.67,46.67,533
2960,宮川,507,"2,674","1,245",46.56,399,"1,607",647,"2,835",996,223,22,27,"156,473",125,9,933,9.87,10.21,9.01,12.81,14.05,12.58,13.34,11.49,6.63,48.15,33.33,836
2961,山田上口,194,"3,572","1,601",44.82,284,"1,923","1,351","5,234","1,444",430,30,127,"670,348",406,29,251,4.75,7.25,6.69,8.77,10.82,13.29,19.11,17.31,12,54.33,39.37,"3,211"
2962,伊勢市,"1,986","3,725","1,689",45.34,335,"1,952","1,382","5,531","1,683",628,37,215,"745,754",712,61,130,5.75,7.09,7.06,9.16,12.54,12.27,16.79,18.18,11.15,62.33,33.95,"3,766"
2963,五十鈴ケ丘,497,"1,182",558,47.21,190,765,207,"2,258",474,159,34,15,"102,100",86,6,"1,049",10.89,11.75,12.44,16.47,12.69,11.41,11.84,7.89,4.63,33.33,26.67,816
2964,二見浦,599,"1,028",463,45.04,121,586,312,"1,270",386,107,28,35,"378,770",110,8,92,8.04,8.14,8.63,12.16,11.57,12.75,16.18,13.33,9.22,65.71,25.71,753
2965,松下,82,164,73,44.51,13,85,64,79,57,10,18,0,0,3,1,0,4.35,8.07,7.45,7.45,11.18,13.66,16.77,18.01,13.04,0,0,8
2966,池の浦シーサイド,2,46,22,47.83,1,30,15,85,25,10,40,0,0,4,1,0,2.22,2.22,11.11,13.33,15.56,15.56,15.56,20,4.44,0,0,75
2967,鳥羽,704,281,128,45.55,16,156,110,"1,343",145,77,53,56,"209,165",140,27,7,4.63,4.27,11.03,8.54,12.1,12.1,19.93,17.08,10.32,58.93,35.71,"1,241"
2968,松阪,"3,367","3,032","1,392",45.91,322,"1,669","1,021","6,428","1,366",560,41,166,"916,241",711,71,166,7.34,7.4,6.74,11.95,13.01,11.82,15.27,14.24,12.22,60.84,34.34,"5,077"
2969,上ノ庄,21,271,129,47.6,36,160,75,138,80,5,6,2,0,7,0,0,8.52,8.52,7.04,13.7,10.37,14.81,15.56,11.48,10,0,50,30
2970,権現前,96,605,282,46.61,104,342,160,487,202,31,15,7,"29,905",26,1,0,11.44,7.79,7.96,16.58,8.79,11.94,14.59,10.12,10.78,28.57,42.86,262
2971,伊勢八太,35,853,414,48.53,161,480,213,603,321,72,22,2,0,14,0,137,13.97,8.1,5.63,18.66,10.68,9.86,14.44,11.85,6.81,0,50,94
2972,一志,138,"1,072",490,45.71,141,647,269,"1,044",434,123,28,17,"332,497",73,6,20,9.75,8.43,12.69,15.06,11.46,10.61,14.11,12.03,5.87,35.29,64.71,659
2973,井関,3,116,55,47.41,17,67,32,216,43,10,23,0,0,9,0,79,4.31,16.38,6.9,6.9,21.55,9.48,15.52,10.34,8.62,0,0,82
2974,伊勢大井,18,174,87,50,11,94,70,154,60,14,23,0,0,6,0,0,4.6,5.17,6.9,9.77,9.2,13.79,17.82,15.52,17.24,0,0,62
2975,伊勢川口,30,374,177,47.33,45,210,119,210,117,19,16,3,"11,200",12,1,0,8,8,6.93,9.87,10.93,13.87,18.13,16.8,7.47,66.67,0,47
2976,関ノ宮,20,525,250,47.62,44,289,192,642,199,43,22,4,"17,650",32,1,0,4.39,6.87,6.87,11.07,11.45,11.26,21.95,16.6,9.54,50,0,394
2977,家城,444,592,291,49.16,76,345,169,906,220,53,24,18,"113,886",52,4,247,9.81,7.61,7.11,14.04,10.83,14.89,13.03,14.55,8.12,38.89,44.44,404
2978,伊勢竹原,19,168,75,44.64,10,75,86,185,72,17,24,4,0,13,0,0,2.34,6.43,4.68,7.02,8.77,12.28,19.88,19.88,18.71,0,50,88
2979,伊勢鎌倉,16,53,26,49.06,0,29,19,32,18,4,22,0,0,2,0,0,0,0,4,4,8,26,28,12,18,0,0,14
2980,伊勢八知,13,169,77,45.56,15,81,74,619,66,14,21,9,"18,569",47,6,165,4.07,7.56,5.23,8.72,7.56,12.21,23.84,15.7,15.12,44.44,44.44,381
2981,比津,14,47,19,40.43,4,20,30,47,20,7,35,0,0,2,0,0,3.77,7.55,7.55,1.89,5.66,11.32,24.53,20.75,16.98,0,0,23
2982,伊勢奥津,58,133,61,45.86,3,46,84,174,72,32,44,1,"3,672",15,1,0,0.76,3.03,1.52,3.79,9.09,11.36,18.94,29.55,21.97,0,100,65
2983,柘植,787,417,220,52.76,42,250,123,369,173,60,35,3,"122,126",11,0,0,6.76,7.73,7.97,11.84,11.35,13.29,19.32,12.8,8.94,66.67,0,154
2984,赤目口,"1,459","1,108",525,47.38,114,668,324,844,408,87,21,7,"10,409",66,3,143,6.06,10.22,9.76,9.22,11.48,14.47,18.81,12.93,7.05,28.57,71.43,259
2985,名張,"12,950","2,528","1,200",47.47,208,"1,474",824,"3,584","1,172",466,40,58,"255,175",305,21,565,6.11,5.79,12.17,12.85,10.77,12.33,15.44,14.68,9.86,55.17,37.93,"2,062"
2986,桔梗が丘,"6,702","2,087",995,47.68,336,"1,267",478,"2,279",774,143,18,28,"634,058",121,6,324,10.64,10.68,7.7,13.62,13.57,13.28,14.39,10.39,5.73,60.71,28.57,"1,141"
2987,美旗,"1,671","1,764",852,48.3,208,"1,124",419,"1,004",670,139,21,8,"10,468",50,3,29,8.62,7.25,10.22,12.96,9.02,16.9,18.56,9.48,6.97,62.5,37.5,282
2988,伊賀神戸,"4,758",438,206,47.03,47,239,150,326,160,31,19,2,0,23,2,0,6.86,8.47,5.95,10.76,10.3,12.36,18.31,17.16,9.84,50,50,112
2989,青山町,"2,275",652,308,47.24,55,385,210,622,243,62,26,15,"83,107",66,4,1,5.22,8.91,9.37,9.52,10.29,16.13,16.28,13.06,11.21,40,40,395
2990,伊賀上津,203,306,148,48.37,34,194,89,213,108,37,34,5,"14,129",19,0,0,7.57,8.52,10.41,13.25,11.04,12.3,15.14,12.62,9.15,40,40,94
2991,西青山,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2992,東青山,33,22,7,31.82,4,14,10,14,7,2,29,2,0,1,0,0,10.34,3.45,3.45,10.34,3.45,17.24,24.14,17.24,10.34,0,100,1
2993,榊原温泉口,"1,095",310,143,46.13,33,172,104,187,100,11,11,4,"2,821",19,2,0,5.81,9.03,6.45,11.94,10.32,15.48,14.84,14.84,11.29,50,50,64
2994,大三,399,"1,208",560,46.36,156,728,326,938,421,75,18,12,"57,668",46,1,174,7.76,9.74,8.67,10.73,11.64,15.03,15.61,11.64,9.17,58.33,41.67,291
2995,伊勢石橋,91,251,119,47.41,22,159,72,140,87,15,17,2,0,6,0,0,4.71,10.2,8.24,9.41,10.98,17.65,17.25,11.37,10.2,100,0,28
2996,川合高岡,828,"1,248",574,45.99,173,777,287,"1,082",500,141,28,19,"374,498",75,6,0,10.11,8.9,13.11,14.97,11.89,11.17,13.43,10.76,5.66,36.84,57.89,669
2997,伊勢中川,"6,876","2,836","1,393",49.12,534,"1,929",330,"2,145","1,235",425,34,27,"430,158",154,10,163,14.28,8.38,12.35,25.02,14.39,9.06,8.73,5.01,2.79,33.33,55.56,"1,213"
2998,伊賀上野,"1,312",649,330,50.85,64,403,181,"1,507",274,109,40,8,"58,432",39,5,7,6.36,8.84,12.71,13.33,12.4,13.49,12.09,13.02,7.75,62.5,25,"1,236"
