index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
6799,溜池山王,"98,801","63,259","29,969",47.38,"6,480","43,876","12,049","831,851","34,808","18,789",53.98,"2,780","66,234,698","38,877","3,890","39,248",7.32,6.41,12,19.14,16.85,12.31,12.11,8.3,5.55,67.23,30.47,"777,724"
6800,六本木一丁目,"63,514","91,782","43,041",46.89,"9,054","64,589","16,907","787,769","51,373","28,522",55.52,"2,611","51,282,992","37,435","3,844","29,505",7.25,5.57,12.55,20.6,17.09,11.71,11.79,7.99,5.46,63.88,32.98,"736,141"
6801,麻布十番,"45,928","145,039","67,156",46.3,"14,647","102,501","25,915","630,273","80,840","44,508",55.06,"2,124","42,945,776","28,981","2,778","45,561",7.45,5.57,12.59,21.1,17.32,11.39,11.58,7.88,5.12,58.76,36.72,"548,802"
6802,白金高輪,"40,020","173,581","80,485",46.37,"18,359","122,500","30,048","449,026","95,305","50,677",53.17,"1,637","33,130,429","16,354","1,645","50,189",7.91,5.62,12.37,21.64,17.47,11.13,11.2,7.73,4.94,54.49,40.87,"356,714"
6803,白金台,"16,730","190,285","87,868",46.18,"18,649","133,972","34,044","438,639","105,142","56,398",53.64,"1,811","35,569,051","16,738","1,633","51,414",7.25,5.59,12.85,21.31,17.02,11.25,11.59,7.99,5.15,55.22,41.14,"339,440"
6804,目黒,"105,289","226,563","106,675",47.08,"20,852","158,842","42,239","366,061","124,880","66,846",53.53,"2,114","35,162,565","17,123","1,574","45,221",6.63,5.74,13.61,20.87,16.28,11.14,12,8.37,5.36,57.95,38.98,"263,169"
6805,池袋,"529,698","269,762","136,299",50.53,"20,988","193,379","50,699","370,137","157,965","96,594",61.15,"2,892","76,834,637","19,184","1,765","67,845",5.38,5.87,18.87,18.85,14.19,11.09,11.97,8.43,5.35,58.54,38.87,"239,474"
6806,地下鉄成増,"47,857","175,965","88,008",50.01,"22,199","120,405","31,100","109,201","83,617","36,948",44.19,863,"11,186,016","4,946",342,"13,235",8.54,8.65,13.73,18.13,15.45,11.12,11.85,8.43,4.1,44.96,47.05,"44,485"
6807,地下鉄赤塚,"34,129","199,951","99,035",49.53,"24,355","135,612","37,412","126,533","94,185","41,079",43.62,"1,119","15,967,719","6,308",437,"16,248",8.13,8.77,13.51,17.05,15.68,11.5,11.75,8.94,4.67,47.1,46.11,"51,001"
6808,平和台,"40,304","206,290","101,681",49.29,"24,205","140,662","39,746","126,146","97,811","42,849",43.81,"1,105","14,194,156","6,408",438,"16,541",7.76,8.5,13.66,17.01,16.1,11.45,11.37,8.98,5.18,44.43,48.24,"47,848"
6809,氷川台,"37,700","214,122","105,858",49.44,"21,742","150,741","39,332","149,270","111,585","58,219",52.17,"1,308","15,572,098","7,519",647,"26,159",6.76,7.47,15.48,18.45,15.96,11.25,11.09,8.34,5.18,46.64,46.33,"63,065"
6810,小竹向原,"159,115","234,927","116,182",49.45,"21,163","163,471","46,921","158,202","127,756","70,910",55.5,"1,479","13,715,731","8,469",703,"28,574",5.98,6.85,15.85,18.05,15.16,11.33,12.02,9.1,5.66,46.72,47.4,"63,584"
6811,千川,"35,531","259,760","130,156",50.11,"21,206","182,706","51,536","213,293","147,909","87,685",59.28,"2,108","29,073,480","12,162","1,114","40,479",5.51,6.27,17.35,18.47,14.53,11.1,12.18,9.05,5.55,51.14,44.73,"104,115"
6812,要町,"36,955","253,946","128,172",50.47,"19,825","180,070","49,657","326,386","147,574","89,719",60.8,"2,664","71,931,501","16,749","1,532","59,994",5.33,5.98,18.45,18.56,14.11,11.02,12.14,8.85,5.57,58.03,39.19,"203,166"
6813,池袋,"529,698","269,898","136,367",50.53,"20,998","193,459","50,744","369,688","158,040","96,634",61.15,"2,898","76,856,569","19,196","1,767","67,630",5.38,5.87,18.86,18.84,14.19,11.1,11.98,8.43,5.36,58.52,38.85,"239,171"
6814,雑司が谷,"16,688","237,224","117,765",49.64,"18,354","170,556","43,265","478,971","139,948","86,456",61.78,"2,586","74,896,006","19,811","1,896","137,441",5.36,6.19,19.54,18.66,14.32,10.88,11.62,8.18,5.24,61.02,36.27,"286,694"
6815,西早稲田,"33,732","246,517","122,267",49.6,"19,360","174,911","46,375","468,051","145,668","89,549",61.47,"2,190","54,259,020","20,282","2,033","111,411",5.44,6.26,18.96,18.38,14.44,10.77,11.82,8.59,5.35,57.53,39.68,"292,239"
6816,東新宿,"34,871","220,310","110,303",50.07,"16,467","156,811","41,072","706,840","133,358","83,903",62.92,"2,967","140,348,356","28,828","2,999","105,092",5.22,5.87,18.75,18.96,14.74,10.81,11.86,8.59,5.21,64.11,33.7,"544,493"
6817,新宿三丁目,"140,767","184,117","91,665",49.79,"13,318","130,664","34,608","678,800","113,121","71,783",63.46,"2,809","142,200,865","28,767","2,866","66,149",5.13,5.43,17.67,19.65,14.96,11.09,12.16,8.68,5.24,65.01,33.07,"563,805"
6818,北参道,"20,245","114,741","55,302",48.2,"8,642","79,490","22,538","653,043","69,522","42,758",61.5,"3,731","168,858,364","31,787","2,989","46,779",5.46,5.22,14.66,19.54,15.96,11.87,12.48,9.04,5.77,76.23,22.35,"576,415"
6819,明治神宮前,"91,026","109,182","51,035",46.74,"9,256","74,415","21,723","501,814","63,168","36,605",57.95,"3,329","93,278,658","27,750","2,434","58,697",6.09,5.79,12.82,18.91,16.67,12.22,12.44,9,6.06,79.33,19.1,"413,321"
6820,渋谷,"212,534","143,299","66,919",46.7,"12,758","99,046","26,822","504,667","81,709","46,690",57.14,"3,900","99,652,888","28,635","2,681","64,565",6.36,6.06,13.17,19.87,16.99,11.72,11.68,8.44,5.7,78.69,19.67,"402,117"
6821,押上,"200,913","249,927","125,605",50.26,"25,199","169,005","54,417","270,053","124,703","57,559",46.16,"3,158","35,580,723","20,315","1,841","21,147",6.87,6.6,12.97,17.52,14.68,12.06,13.78,10,5.51,54.59,40.34,"177,924"
6822,本所吾妻橋,"17,706","251,519","127,457",50.67,"24,188","172,039","53,258","310,712","129,679","63,577",49.03,"3,456","38,457,845","23,859","2,099","25,340",6.62,6.33,13.46,18.18,14.91,11.95,13.41,9.72,5.43,56.54,38.72,"217,374"
6823,浅草,"49,307","242,269","124,128",51.24,"22,297","166,980","50,253","377,048","127,762","64,997",50.87,"3,877","47,381,704","29,950","2,418","26,495",6.34,6.18,13.64,18.53,15.1,11.99,13.33,9.43,5.46,58.71,36.34,"287,934"
6824,蔵前,"34,667","215,400","109,900",51.02,"19,320","152,483","41,191","545,762","116,650","62,678",53.73,"4,489","76,773,889","39,816","3,086","26,481",6.28,5.83,14.43,20.04,15.6,11.62,12.5,8.54,5.16,63.18,32.7,"468,366"
6825,浅草橋,"56,949","189,234","95,905",50.68,"16,481","135,565","35,308","794,538","104,563","57,808",55.29,"4,577","108,408,472","49,964","3,729","36,172",6.17,5.48,14.83,21.01,15.71,11.34,12.07,8.25,5.14,63.08,33.32,"717,079"
6826,東日本橋,"77,514","176,254","89,258",50.64,"15,589","127,746","31,637","953,530","97,667","54,120",55.41,"3,942","131,365,889","51,706","3,696","34,368",6.34,5.36,14.95,21.63,15.94,11.21,11.77,7.88,4.93,60.88,34.96,"881,713"
6827,人形町,"48,593","151,718","75,829",49.98,"13,235","111,360","26,555","1,072,851","85,398","47,914",56.11,"4,159","163,334,244","53,697","4,000","30,090",6.29,5.08,14.91,22.13,16.49,11.08,11.58,7.74,4.69,61.38,35.15,"1,010,839"
6828,日本橋,"87,579","119,177","58,368",48.98,"10,615","88,201","20,322","1,191,835","67,975","38,359",56.43,"4,807","204,976,098","58,444","4,829","24,314",6.45,4.93,14.3,22.61,17.37,10.98,11.26,7.52,4.59,66.17,31.16,"1,143,171"
6829,宝町,"24,313","105,039","50,675",48.24,"9,953","77,094","18,016","1,213,381","59,420","32,711",55.05,"4,529","199,545,612","56,935","5,114","12,106",6.87,5.04,13.22,22.44,17.99,11.02,11.21,7.57,4.63,64.61,32.99,"1,179,081"
6830,東銀座,"73,516","97,000","46,876",48.33,"10,119","70,396","16,357","1,130,412","53,220","27,630",51.92,"4,222","199,033,049","51,329","4,792","10,358",7.73,5.16,12.58,22.34,18.05,11.02,11.09,7.48,4.55,64.8,32.64,"1,099,515"
6831,新橋,"87,369","79,789","38,433",48.17,"8,014","58,489","12,830","990,944","45,208","24,828",54.92,"3,767","141,575,658","47,064","4,435","10,271",7.62,4.83,13.6,23.73,17.38,10.66,10.67,7.15,4.35,65.86,31.51,"965,269"
6832,大門,"216,904","93,470","44,937",48.08,"9,784","68,481","14,418","805,753","52,269","27,993",53.56,"2,699","73,945,919","37,408","3,551","27,240",7.98,5.05,13.19,23.88,17.58,10.82,10.59,6.99,3.9,62.25,34.12,"759,775"
6833,三田,"101,939","118,210","55,736",47.15,"12,766","85,652","18,591","489,866","65,306","34,638",53.04,"1,269","31,207,916","18,749","1,567","34,042",8.22,5.29,12.65,23.51,17.73,10.78,10.54,7.08,4.2,50.91,43.18,"429,996"
6834,泉岳寺,"190,944","157,266","73,627",46.82,"17,108","111,862","26,386","413,275","85,186","43,685",51.28,"1,230","24,612,660","12,905","1,143","45,186",8.18,5.6,12.06,22.23,17.66,11.04,11.06,7.6,4.57,49.11,45.61,"331,502"
6835,高輪台,"14,090","190,365","89,835",47.19,"19,002","134,649","33,581","434,007","104,349","55,001",52.71,"1,564","31,279,159","14,335","1,277","46,819",7.4,5.6,13.01,21.43,16.86,11.25,11.61,7.99,4.84,50.96,44.88,"340,634"
6836,五反田,"65,003","213,315","101,976",47.81,"20,508","149,917","39,451","384,778","116,352","61,394",52.77,"1,859","31,501,217","14,614","1,280","44,794",6.91,5.87,13.56,20.66,16.23,11.28,12.01,8.36,5.13,50.89,45.4,"285,839"
6837,戸越,"20,036","269,181","131,205",48.74,"25,348","187,136","53,108","310,248","145,769","78,015",53.52,"2,394","29,288,292","16,589","1,261","37,274",6.59,6.12,14.18,19.74,15.27,11.31,12.44,8.79,5.56,50.92,45.99,"202,280"
6838,中延,"28,819","274,320","134,826",49.15,"27,156","188,680","55,326","224,220","145,090","75,862",52.29,"2,264","24,255,919","13,648","1,009","32,828",6.84,6.49,14.02,18.71,15.21,11.42,12.67,8.99,5.65,48.5,48.1,"116,057"
6839,馬込,"24,750","256,419","126,433",49.31,"27,462","174,917","51,517","189,664","130,932","64,706",49.42,"1,836","22,953,587","11,039",779,"22,953",7.35,6.96,13.47,17.92,15.49,11.58,12.72,9,5.52,46.19,49.35,"94,222"
6840,西馬込,"43,086","238,950","117,860",49.32,"27,403","161,964","47,580","156,934","116,941","53,764",45.98,"1,477","18,628,496","8,688",590,"16,850",7.76,7.58,13.1,17.15,15.59,11.72,12.81,8.86,5.43,45.7,48.88,"70,665"
6841,西高島平,"12,250","112,940","57,065",50.53,"13,872","74,540","22,331","81,735","54,509","24,960",45.79,484,"6,872,978","3,644",200,"8,532",8.44,8.31,12.58,17.36,14.64,11.24,13.56,9.51,4.36,37.6,52.27,"38,761"
6842,新高島平,"9,612","129,365","64,943",50.2,"15,579","84,605","26,693","101,652","62,370","27,950",44.81,537,"8,372,164","4,087",261,"14,573",8.25,8.41,12.19,16.58,14.39,11.49,14.22,10.13,4.34,37.24,51.96,"46,239"
6843,高島平,"29,075","140,744","70,112",49.82,"16,579","91,344","30,139","114,093","66,823","29,165",43.65,603,"9,061,441","4,507",309,"18,536",8.02,8.42,11.95,15.85,14.2,11.83,14.64,10.3,4.78,37.81,52.4,"50,464"
6844,西台,"24,100","162,692","80,372",49.4,"18,560","105,330","35,672","137,969","77,571","33,552",43.25,749,"13,701,857","5,256",381,"23,209",7.79,8.16,11.87,15.75,13.88,12.01,15.04,10.41,5.08,38.18,51.27,"62,550"
6845,蓮根,"17,963","179,142","88,525",49.42,"20,274","116,392","39,033","154,811","86,156","37,954",44.05,867,"14,894,497","6,002",442,"25,930",7.71,8.13,12.16,15.73,13.84,12.08,14.85,10.23,5.27,39.68,50.63,"71,921"
6846,志村三丁目,"31,511","218,480","107,631",49.26,"24,095","142,008","48,122","185,884","106,061","48,059",45.31,"1,215","16,361,798","7,956",638,"27,587",7.48,7.97,12.42,15.58,14.02,12.16,14.43,10.25,5.69,42.96,48.56,"88,470"
6847,志村坂上,"28,687","212,047","104,177",49.13,"23,262","136,672","48,410","171,020","103,463","47,021",45.45,"1,186","14,881,062","7,384",566,"22,322",7.48,7.76,12.27,15.49,13.95,12,14.38,10.62,6.05,42.83,49.66,"78,679"
6848,本蓮沼,"22,179","232,937","114,451",49.13,"23,337","151,334","53,572","189,901","118,738","59,241",49.89,"1,599","16,934,333","9,131",731,"24,622",6.85,7.42,13.3,15.63,13.73,11.97,14.08,10.61,6.41,46.47,47.65,"88,917"
6849,板橋本町,"31,773","248,441","122,779",49.42,"23,115","164,863","55,271","207,565","131,736","70,951",53.86,"2,009","15,955,768","11,644",986,"30,569",6.35,7.15,14.67,16.19,13.64,11.84,13.74,10.19,6.24,48.33,47.19,"99,372"
6850,板橋区役所前,"31,799","273,559","136,992",50.08,"23,474","187,264","57,612","222,852","150,890","85,958",56.97,"2,225","18,350,357","13,566","1,109","35,387",5.88,6.7,16.56,17,13.68,11.6,13.11,9.67,5.81,48.09,47.91,"108,971"
6851,新板橋,"27,844","274,464","137,842",50.22,"22,992","190,234","56,565","262,353","152,183","87,084",57.22,"2,468","28,518,983","15,533","1,355","43,352",5.78,6.35,16.98,17.42,13.71,11.66,12.95,9.32,5.84,50.2,46.03,"142,860"
6852,西巣鴨,"27,322","263,860","132,074",50.05,"21,639","184,116","53,992","292,433","147,064","84,005",57.12,"2,564","33,977,347","16,782","1,464","47,409",5.68,6.09,17.16,17.57,13.85,11.74,12.89,9.21,5.81,51.87,44.85,"175,320"
6853,巣鴨,"92,991","259,896","128,044",49.27,"22,873","181,244","51,759","294,558","142,765","80,003",56.04,"2,281","26,270,336","15,371","1,261","64,524",6.06,6.38,16.6,17.7,14.37,11.72,12.43,8.9,5.83,52.21,44.67,"162,197"
6854,千石,"31,543","254,234","123,641",48.63,"23,393","176,475","50,105","300,985","138,455","77,047",55.65,"2,276","20,671,331","15,574","1,255","73,063",6.29,6.69,16.06,17.56,14.79,11.72,12.34,8.73,5.81,50.62,46.44,"161,207"
6855,白山,"47,278","232,167","112,076",48.27,"22,105","161,479","44,157","346,401","126,027","69,922",55.48,"2,243","20,762,236","16,934","1,342","94,191",6.62,6.75,15.91,17.8,15.19,11.66,11.97,8.49,5.6,52.7,44.49,"192,325"
6856,春日,"187,519","182,796","88,152",48.22,"17,367","127,862","33,976","629,471","100,520","56,692",56.4,"3,054","50,073,016","27,665","2,375","160,923",6.65,6.5,15.98,18.36,15.56,11.53,11.59,8.21,5.61,62.25,35.72,"423,445"
6857,水道橋,"44,540","148,442","72,122",48.59,"13,881","104,266","27,428","789,969","82,646","47,063",56.95,"3,461","71,816,108","34,518","2,905","154,903",6.58,6.29,16.11,18.7,15.52,11.52,11.64,8.2,5.45,65.65,32.3,"600,077"
6858,神保町,"255,847","99,073","48,428",48.88,"9,092","70,006","18,325","1,051,180","56,087","32,403",57.77,"3,657","116,482,284","41,805","3,519","151,573",6.46,6.04,16.14,19.16,15.52,11.52,11.57,8.07,5.52,65.74,32.35,"877,895"
6859,大手町,"90,776","58,785","29,164",49.61,"4,868","43,303","10,472","1,326,444","34,995","21,208",60.6,"4,887","207,907,803","59,581","5,232","74,612",5.82,4.95,15.65,22.48,16.4,10.72,11.06,7.79,5.12,70.76,27.4,"1,241,223"
6860,日比谷,"78,164","47,284","23,120",48.9,"3,848","34,751","8,538","1,275,105","28,088","16,851",59.99,"4,406","197,548,150","56,612","5,256","18,520",5.88,4.64,15.41,22.02,16.24,11.31,11.36,7.96,5.17,66.86,30.89,"1,248,077"
6861,内幸町,"39,977","55,194","26,583",48.16,"5,000","40,467","9,231","1,046,878","32,237","18,747",58.15,"4,009","150,331,539","49,122","4,802","12,068",6.82,4.84,14.11,22.66,17.17,11.3,11.01,7.42,4.67,66.43,31.25,"1,024,212"
6862,御成門,"41,507","84,174","40,158",47.71,"8,280","61,421","13,649","929,370","48,118","26,920",55.95,"3,308","101,538,249","43,321","4,351","27,538",7.42,5.02,13.43,22.99,17.51,11.12,11,7.29,4.21,65.48,31.5,"884,299"
6863,芝公園,"28,850","110,059","52,228",47.45,"11,570","80,352","16,998","703,224","61,486","33,302",54.16,"1,941","46,638,966","31,108","2,847","30,182",8.01,5.16,13.14,23.59,17.64,10.94,10.51,6.9,4.1,55.74,39.26,"649,824"
6864,三田,"16,775","118,210","55,736",47.15,"12,766","85,652","18,591","489,866","65,306","34,638",53.04,"1,269","31,207,916","18,749","1,567","34,042",8.22,5.29,12.65,23.51,17.73,10.78,10.54,7.08,4.2,50.91,43.18,"429,996"
6865,白金高輪,"25,717","173,581","80,485",46.37,"18,359","122,500","30,048","449,026","95,305","50,677",53.17,"1,637","33,130,429","16,354","1,645","50,189",7.91,5.62,12.37,21.64,17.47,11.13,11.2,7.73,4.94,54.49,40.87,"356,714"
6866,白金台,"10,415","190,285","87,868",46.18,"18,649","133,972","34,044","438,639","105,142","56,398",53.64,"1,811","35,569,051","16,738","1,633","51,414",7.25,5.59,12.85,21.31,17.02,11.25,11.59,7.99,5.15,55.22,41.14,"339,440"
6867,目黒,"88,327","226,563","106,675",47.08,"20,852","158,842","42,239","366,061","124,880","66,846",53.53,"2,114","35,162,565","17,123","1,574","45,221",6.63,5.74,13.61,20.87,16.28,11.14,12,8.37,5.36,57.95,38.98,"263,169"
6868,篠崎,"36,238","149,637","76,171",50.9,"22,420","96,827","28,029","93,411","63,564","22,306",35.09,736,"7,798,456","4,759",269,"12,927",10.08,9.7,10.87,17.95,16.52,9.46,12.86,9.37,3.19,43.21,45.65,"34,302"
6869,瑞江,"52,173","184,220","93,795",50.91,"26,388","120,895","33,329","109,680","81,973","32,033",39.08,940,"10,907,099","5,730",366,"14,550",9.8,9.26,11.45,18.51,16.47,9.75,12.43,9.15,3.18,43.83,44.89,"39,934"
6870,一之江,"40,085","196,557","99,812",50.78,"28,483","130,016","34,927","120,527","86,911","33,724",38.8,970,"13,093,897","6,170",365,"15,611",9.93,9.27,11.77,18.35,16.34,10.03,12.09,8.81,3.4,42.68,44.85,"47,065"
6871,船堀,"58,715","183,715","91,983",50.07,"26,985","122,845","32,447","118,733","79,929","29,351",36.72,886,"14,033,949","5,424",311,"16,348",9.86,9.55,11.53,17.66,16.21,10.93,12.15,8.47,3.64,45.94,42.66,"47,668"
6872,東大島,"31,259","214,775","106,706",49.68,"26,226","142,427","45,457","140,999","98,083","37,620",38.36,"1,358","13,460,042","7,299",526,"16,290",8.25,7.99,11.38,16.59,14.72,12.18,14.33,9.88,4.68,46.17,48.45,"57,058"
6873,大島,"30,032","259,568","128,625",49.55,"29,569","174,298","55,410","200,636","121,307","47,965",39.54,"1,883","28,048,869","10,586",916,"18,294",7.8,7.26,11.85,16.84,14.36,12.52,14.72,9.97,4.69,47.05,47.48,"101,524"
6874,西大島,"26,632","289,239","143,616",49.65,"31,703","197,174","60,058","250,870","137,677","56,556",41.08,"2,221","36,526,262","13,330","1,110","22,089",7.53,6.98,12.52,17.3,14.49,12.46,14.48,9.62,4.61,48.18,45.97,"141,701"
6875,住吉,"40,063","280,813","140,109",49.89,"29,740","196,507","54,162","278,383","137,966","61,167",44.33,"2,483","36,393,710","16,383","1,312","24,608",7.39,6.6,13.61,18.35,14.91,12.27,13.61,8.82,4.45,48.29,45.35,"175,131"
6876,菊川,"23,357","243,159","121,523",49.98,"25,178","174,596","42,799","332,780","123,547","59,159",47.88,"2,301","33,931,367","20,129","1,512","25,616",7.32,6.3,14.41,19.68,15.67,11.99,12.43,7.9,4.3,49.85,43.07,"245,362"
6877,森下,"133,103","219,961","110,271",50.13,"21,187","160,364","37,655","500,839","117,002","61,051",52.18,"2,678","45,860,386","30,244","2,106","23,772",6.83,5.91,15.01,20.74,16.08,11.61,11.82,7.56,4.44,50.97,42.79,"425,783"
6878,浜町,"21,381","186,077","93,674",50.34,"17,048","135,848","32,289","847,772","101,864","55,374",54.36,"3,431","110,806,810","46,753","3,266","24,100",6.58,5.45,14.96,21.63,16.17,11.26,11.67,7.64,4.64,58.12,37.25,"783,244"
6879,馬喰横山,"108,190","164,109","83,141",50.66,"14,206","119,104","29,541","1,038,163","91,899","51,690",56.25,"4,165","140,459,063","53,885","3,935","39,747",6.21,5.23,15.1,21.84,15.93,11.09,11.7,7.86,5.02,61.46,34.72,"964,135"
6880,岩本町,"46,296","132,178","66,856",50.58,"10,852","94,787","24,843","1,149,756","75,895","44,337",58.42,"4,923","150,936,365","56,665","4,418","79,637",5.89,5.08,15.67,21.36,15.59,10.9,11.81,8.21,5.48,65.08,32.28,"1,043,133"
6881,小川町,"66,850","101,609","51,154",50.34,"8,208","72,514","19,411","1,173,449","59,004","34,992",59.3,"4,698","155,252,373","53,581","4,314","111,412",5.76,5.19,16.31,20.71,15.33,10.92,11.72,8.38,5.68,66.52,31.46,"1,041,574"
6882,神保町,"128,162","99,073","48,428",48.88,"9,092","70,006","18,325","1,051,180","56,087","32,403",57.77,"3,657","116,482,284","41,805","3,519","151,573",6.46,6.04,16.14,19.16,15.52,11.52,11.57,8.07,5.52,65.74,32.35,"877,895"
6883,九段下,"97,908","115,322","55,502",48.13,"11,352","81,388","20,712","906,941","64,021","36,201",56.55,"2,742","57,196,894","33,395","2,760","160,296",6.84,6.64,15.52,18.82,15.98,11.67,11.39,7.92,5.23,63.53,34.32,"720,397"
6884,市ケ谷,"89,429","138,102","66,439",48.11,"13,336","97,424","24,842","593,048","77,214","44,425",57.53,"1,903","28,929,284","24,477","2,151","105,768",6.7,6.64,15.1,19.06,16.19,11.64,11.42,8.01,5.24,58.8,38.83,"453,528"
6885,曙橋,"35,845","172,910","83,627",48.36,"14,872","120,929","33,198","555,166","100,133","60,018",59.94,"2,306","81,859,611","25,853","2,472","97,895",5.93,6.34,16.21,18.49,15.38,11.34,12.15,8.69,5.48,60.36,37.21,"411,480"
6886,新宿三丁目,"64,277","177,799","88,310",49.67,"13,120","125,978","33,450","679,781","108,441","68,389",63.07,"2,806","140,037,148","28,762","2,870","68,240",5.22,5.55,17.66,19.45,14.94,11.09,12.16,8.69,5.24,65.4,32.72,"564,387"
6887,新宿,"538,369","192,991","97,160",50.34,"13,010","138,676","35,123","650,058","120,880","78,158",64.66,"2,845","145,966,297","28,509","2,789","48,392",4.82,5.09,17.94,20.45,15.15,11.14,11.94,8.49,4.98,64.39,33.53,"551,847"
6888,光が丘,"59,157","185,646","91,144",49.1,"24,655","124,812","35,152","117,143","81,432","29,064",35.69,823,"13,614,140","5,318",299,"16,470",8.77,9.22,12.22,16.75,15.74,11.6,12.25,9.11,4.34,42.04,45.81,"44,656"
6889,練馬春日町,"20,478","205,253","100,661",49.04,"25,142","141,518","37,677","126,851","95,254","38,763",40.69,995,"15,345,794","5,895",406,"17,030",8.13,8.59,13.29,17.45,15.98,11.72,11.67,8.63,4.54,46.33,45.63,"49,390"
6890,豊島園,"11,131","217,648","106,523",48.94,"24,080","153,911","38,257","140,070","110,954","54,943",49.52,"1,143","14,254,951","6,790",550,"22,449",7.4,7.78,14.84,18.99,16.39,11.08,10.71,7.87,4.94,46.63,47.33,"57,513"
6891,練馬,"74,506","226,268","110,711",48.93,"22,410","160,815","41,148","147,365","120,790","64,692",53.56,"1,363","13,968,720","7,484",697,"22,400",6.63,7.16,15.72,19.12,15.91,11.08,11.04,7.99,5.35,49.23,46.37,"62,047"
6892,新江古田,"24,962","240,009","118,955",49.56,"20,264","170,072","46,638","167,635","135,379","78,823",58.22,"1,588","15,332,098","8,741",823,"29,631",5.63,6.34,16.89,18.91,15.2,10.95,11.71,8.69,5.67,48.17,47.8,"72,011"
6893,落合南長崎,"24,329","260,649","130,301",49.99,"19,642","185,867","50,530","198,421","153,313","94,050",61.35,"1,801","16,484,988","10,600",928,"42,191",5.13,5.84,18.58,18.99,14.39,10.85,11.84,8.7,5.69,47.92,48.7,"87,025"
6894,中井,"23,407","268,531","135,201",50.35,"19,823","192,859","50,261","257,771","160,653","99,993",62.24,"2,012","28,754,718","13,625","1,176","44,095",5.07,5.77,19.09,19.24,14.41,10.88,11.68,8.44,5.42,51.79,45.48,"141,588"
6895,東中野,"26,719","271,169","137,249",50.61,"18,869","196,159","49,649","359,445","166,083","105,731",63.66,"2,207","37,612,198","16,863","1,527","45,108",4.81,5.5,19.21,19.94,14.54,10.87,11.59,8.33,5.22,53.38,44.13,"241,219"
6896,中野坂上,"37,653","263,318","133,007",50.51,"17,295","190,077","48,143","551,393","163,448","105,348",64.45,"2,824","108,429,735","22,939","2,326","53,335",4.59,5.27,18.75,20.53,14.68,10.95,11.62,8.43,5.19,58.68,39.34,"427,473"
6897,西新宿五丁目,"30,220","237,239","118,833",50.09,"15,717","171,109","42,991","600,456","147,511","95,465",64.72,"2,891","140,356,992","25,018","2,558","51,724",4.64,5.26,17.99,20.7,15.12,11.17,11.59,8.37,5.16,61.43,36.6,"486,629"
6898,都庁前,"43,750","218,706","110,380",50.47,"14,418","158,006","39,736","638,145","137,283","89,338",65.08,"2,930","144,611,674","27,882","2,806","51,576",4.67,5.04,18.27,20.76,15.03,11.07,11.66,8.39,5.11,62.63,35.43,"529,356"
6899,新宿,"133,700","187,651","94,350",50.28,"12,687","134,689","34,180","651,569","117,555","75,966",64.62,"2,893","146,475,507","28,818","2,823","47,353",4.84,5.09,17.85,20.41,15.18,11.16,11.99,8.5,4.97,65.09,32.87,"555,926"
6900,代々木,"35,389","150,394","74,843",49.76,"10,330","107,035","27,686","656,716","94,193","60,625",64.36,"3,313","146,988,097","30,298","2,945","46,444",4.97,4.99,16.78,20.46,15.58,11.41,12.1,8.55,5.15,71.17,27.11,"572,494"
6901,国立競技場,"9,513","114,712","55,211",48.13,"9,409","79,013","22,987","566,538","67,437","40,370",59.86,"3,419","134,295,481","30,719","2,836","47,895",5.92,5.6,14.17,18.98,15.81,11.83,12.65,9.17,5.86,75.2,23.49,"487,957"
6902,青山一丁目,"72,684","101,734","47,544",46.73,"9,786","69,375","20,484","545,786","56,795","31,341",55.18,"2,793","42,239,972","30,514","2,915","45,082",6.94,6.04,12.04,18.24,16.6,12.44,12.78,8.89,6.03,74.54,23.7,"473,482"
6903,六本木,"100,590","107,237","49,438",46.1,"11,033","74,089","20,494","584,901","58,883","31,882",54.14,"2,453","40,423,659","29,525","2,965","41,058",7.53,5.9,11.98,19.61,17.16,11.75,11.96,8.33,5.77,68.32,28.86,"515,855"
6904,麻布十番,"36,323","140,525","64,854",46.15,"14,077","98,924","25,579","653,847","78,324","43,205",55.16,"2,265","44,337,098","30,855","2,979","46,259",7.36,5.61,12.52,20.86,17.21,11.44,11.69,8.03,5.27,60.18,35.67,"572,448"
6905,赤羽橋,"36,187","123,273","57,952",47.01,"12,661","88,706","20,489","743,579","69,217","38,225",55.22,"2,195","48,270,842","32,866","3,182","37,972",7.7,5.27,12.93,22.38,17.52,11.19,11.05,7.35,4.61,57.04,38.36,"677,343"
6906,大門,"120,752","91,522","44,083",48.17,"9,573","67,004","14,237","805,453","51,186","27,368",53.47,"2,756","78,801,136","37,627","3,571","26,720",7.96,5.05,13.18,23.87,17.55,10.78,10.62,7.06,3.92,62.66,33.82,"760,409"
