index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
501,ささしまライブ,"1,900","106,415","53,624",50.39,"8,907","68,579","24,046","321,346","58,357","33,849",58,"2,290","55,434,687","17,521","1,665","20,430",5.85,6.98,15.02,15.38,13.31,12.19,13.98,10.8,6.48,61.31,34.41,"269,713"
502,小本,"2,400","104,755","52,837",50.44,"12,361","68,565","22,326","92,301","48,324","20,684",42.8,750,"9,443,584","5,483",556,"9,300",7.9,8.46,12.41,16.34,13.95,11.78,14.1,10.12,4.95,46.67,39.07,"49,558"
503,荒子,"3,900","97,563","49,080",50.31,"12,445","64,119","19,862","86,776","42,839","16,622",38.8,685,"9,801,408","5,158",516,"9,605",8.48,8.96,12.1,16.78,14.06,11.58,13.92,9.53,4.58,44.38,38.39,"46,348"
504,南荒子,"2,500","95,716","47,879",50.02,"12,579","62,697","19,603","84,795","40,752","14,576",35.77,653,"11,031,210","4,860",495,"8,293",8.64,9.3,11.76,16.43,14.02,11.53,14.19,9.58,4.54,41.96,39.36,"45,389"
505,中島,"5,100","94,744","47,249",49.87,"12,588","61,927","19,624","84,431","39,588","13,240",33.44,637,"10,952,686","4,659",471,"9,273",8.7,9.52,11.84,15.71,13.86,11.7,14.46,9.67,4.54,41.6,40.03,"43,700"
506,名古屋競馬場前,"6,200","83,321","41,823",50.2,"11,463","54,451","17,189","79,630","34,208","10,882",31.81,659,"13,600,766","4,215",424,"7,400",9.02,9.65,12.05,15.27,13.72,11.7,14.54,9.6,4.44,47.95,36.87,"43,714"
507,荒子川公園,"6,100","70,889","35,774",50.46,"9,884","46,178","14,804","74,215","28,418","8,622",30.34,551,"11,062,076","3,717",377,"7,679",9.18,9.66,12.1,14.95,13.58,11.71,14.52,9.67,4.62,48.82,38.66,"41,796"
508,稲永,"4,700","45,298","22,861",50.47,"6,608","28,833","9,855","53,236","18,520","5,937",32.06,360,"6,772,601","2,420",261,"4,374",9.54,9.62,11.71,15.03,13.24,11.49,14.22,10.22,4.92,50.83,38.61,"32,223"
509,野跡,"1,900","17,906","8,811",49.21,"2,766","11,007","4,128","18,027","7,543","2,466",32.69,76,"1,297,974",631,65,"1,758",10.03,10.06,10.99,14.37,12.27,11.51,14.64,11.11,5.02,39.47,52.63,"8,968"
510,金城ふ頭,"4,100",0,0,0,0,0,0,"3,547",0,0,0,1,0,117,6,0,0,0,0,0,0,0,0,0,0,100,0,"3,546"
511,松山市,"4,948","97,453","45,079",46.26,"9,764","64,860","19,919","152,428","53,725","30,487",56.75,"1,585","23,442,845","8,266",741,"29,936",6.82,9.39,15.36,14.43,13.11,12.71,12.66,9.29,6.22,61.64,31.99,"88,995"
512,土橋,876,"92,445","42,722",46.21,"10,698","61,424","18,039","128,172","47,605","24,077",50.58,"1,421","22,219,778","7,535",655,"15,341",7.93,9.19,13.64,15.48,13.63,12.96,12.65,8.85,5.66,62.14,31.32,"80,764"
513,土居田,"1,999","80,712","37,817",46.85,"11,660","53,677","14,434","69,046","35,486","12,741",35.9,518,"7,028,211","2,845",190,"10,169",9.64,10.1,11.61,16.07,14.02,13.27,12.58,8.01,4.7,44.21,41.7,"30,278"
514,余戸,"2,305","59,982","28,317",47.21,"9,573","39,341","10,646","42,969","24,253","6,771",27.92,297,"4,160,732","1,657",107,"5,301",10.56,10.63,11,15.95,13.96,13.01,12.48,7.79,4.62,41.08,40.4,"16,305"
515,鎌田,"1,056","43,987","20,776",47.23,"6,987","28,172","8,598","31,350","17,092","4,183",24.47,223,"2,607,565","1,195",81,"4,331",10.4,10.71,10.24,15.39,13.63,12.86,12.85,8.52,5.41,39.46,39.46,"11,206"
516,岡田,"1,072","26,963","12,700",47.1,"4,212","16,667","6,045","18,687","9,950","1,968",19.78,172,"1,391,895",736,50,"2,124",10.2,10.14,9.46,14.19,12.95,13.21,13.75,9.49,6.62,37.79,40.12,"6,230"
517,古泉,"2,117","24,472","11,603",47.41,"3,630","15,064","5,760","20,736","9,198","1,971",21.43,191,"1,365,801",805,53,"3,172",9.6,9.74,9.55,13.7,12.33,13.61,14.62,10.17,6.66,35.08,47.64,"7,605"
518,松前,948,"21,405","10,084",47.11,"3,055","13,480","4,845","20,071","8,260","1,916",23.2,175,"1,405,899",779,45,"2,384",9.17,9.82,10.31,13.56,12.32,13.93,14.84,9.85,6.18,34.29,49.14,"9,003"
519,地蔵町,511,"22,714","10,681",47.02,"3,282","14,497","4,909","20,954","8,871","2,103",23.71,188,"1,658,023",806,44,"2,969",9.41,9.74,10.53,14.1,12.14,13.98,15.14,9.36,5.61,36.17,51.06,"8,808"
520,新川,668,"23,097","10,631",46.03,"3,355","14,447","5,265","22,541","9,020","2,207",24.47,260,"2,053,133","1,120",58,"3,833",9.39,9.9,9.97,13.88,12.26,13.49,15.03,9.85,6.23,41.15,49.23,"9,347"
521,郡中,957,"20,843","9,561",45.87,"3,049","13,077","4,687","19,109","8,069","1,948",24.14,224,"1,811,121","1,029",47,"2,332",9.14,10.41,10.14,13.69,12.22,13.57,14.81,9.62,6.4,40.63,48.21,"8,459"
522,郡中港,"1,047","18,882","8,674",45.94,"2,731","11,786","4,344","17,799","7,320","1,780",24.32,216,"1,772,186",985,44,"2,573",9.03,10.25,10.05,13.63,12.1,13.49,14.95,9.93,6.57,40.74,49.07,"7,630"
523,高浜,"1,273","6,319","2,915",46.13,619,"3,638","2,056","4,610","2,537",626,24.67,36,"123,994",169,16,510,5.97,7.65,8.16,10.64,10.22,14.84,18.34,14,10.17,33.33,55.56,"1,052"
524,梅津寺,271,"17,303","7,939",45.88,"1,866","10,379","4,972","13,915","7,192","2,037",28.32,204,"1,108,063",766,59,"1,117",6.47,9.01,8.4,11.23,11.62,14.87,17.22,12.38,8.8,49.51,45.1,"5,201"
525,港山,320,"26,668","12,297",46.11,"3,060","16,305","7,183","23,121","10,996","3,057",27.8,275,"1,973,745","1,158",93,"2,422",7.08,9.3,8.72,11.98,11.97,14.7,16.5,11.59,8.17,45.45,48,"9,439"
526,三津,"2,047","39,228","18,137",46.23,"5,100","24,483","9,458","33,850","15,825","4,187",26.46,336,"2,694,498","1,483",125,"5,584",8.19,10.08,9.13,13.08,12.41,14.2,15.5,10.3,7.1,43.45,47.92,"12,839"
527,山西,"2,422","47,563","22,358",47.01,"6,473","29,990","10,824","42,951","19,190","5,280",27.51,374,"3,343,667","1,782",148,"8,633",8.51,10.66,9.43,13.54,12.54,13.85,15.18,9.65,6.63,44.39,45.99,"16,115"
528,西衣山,"1,176","65,861","31,095",47.21,"9,151","42,578","13,452","61,328","28,060","9,581",34.14,426,"7,929,406","2,429",205,"10,481",9,10.51,10.52,14.78,13.18,13.5,13.91,8.77,5.83,42.72,40.14,"26,621"
529,衣山,"2,021","77,721","36,834",47.39,"9,704","51,635","14,814","79,544","37,728","17,799",47.18,635,"10,896,125","3,533",295,"12,800",8.21,10.61,13.54,14.7,13.29,12.94,12.81,8.42,5.47,45.83,39.37,"40,147"
530,古町,"4,598","83,139","39,334",47.31,"8,649","56,114","15,779","141,355","45,691","26,304",57.57,"1,333","21,867,001","7,317",682,"29,492",7,10.49,16.12,14.29,12.99,12.59,12.15,8.56,5.81,61.29,31.06,"84,609"
531,大手町,"2,626","92,024","42,986",46.71,"9,587","61,601","18,098","144,031","49,797","27,782",55.79,"1,473","22,558,692","7,808",720,"27,413",7.08,9.92,15.2,14.48,13.23,12.77,12.48,8.9,5.93,62.19,31.03,"85,399"
532,松山市,"18,461","97,453","45,079",46.26,"9,764","64,860","19,919","152,428","53,725","30,487",56.75,"1,585","23,442,845","8,266",741,"29,936",6.82,9.39,15.36,14.43,13.11,12.71,12.66,9.29,6.22,61.64,31.99,"88,995"
533,松山市,"4,948","97,453","45,079",46.26,"9,764","64,860","19,919","152,428","53,725","30,487",56.75,"1,585","23,442,845","8,266",741,"29,936",6.82,9.39,15.36,14.43,13.11,12.71,12.66,9.29,6.22,61.64,31.99,"88,995"
534,石手川公園,408,"94,716","43,337",45.75,"10,100","62,255","19,853","138,085","50,249","26,790",53.31,"1,524","21,730,197","7,842",706,"21,823",7.23,9.14,14.28,14.61,13.1,12.78,13.02,9.44,6.4,62.73,31.36,"83,045"
535,いよ立花,"2,052","92,451","41,986",45.41,"10,834","60,041","19,553","123,705","46,366","22,376",48.26,"1,414","20,497,307","7,200",641,"17,003",7.95,9.07,13,15,13.13,12.74,13.31,9.47,6.34,62.94,30.62,"73,407"
536,福音寺,"1,592","83,850","38,620",46.06,"11,263","54,621","16,783","63,604","38,429","15,451",40.21,594,"8,733,022","2,776",205,"8,852",9.08,9.58,12.25,15.4,13.24,12.78,13.04,8.79,5.84,45.79,38.72,"24,359"
537,北久米,"1,194","61,222","28,280",46.19,"8,994","39,827","11,805","46,215","25,949","8,533",32.88,359,"5,637,794","1,823",120,"7,182",9.84,10.23,11.09,15.46,13.68,12.83,12.89,8.34,5.63,39.28,40.11,"17,120"
538,久米,"2,664","46,775","21,753",46.51,"6,992","30,406","9,014","36,252","19,140","5,672",29.63,275,"4,062,188","1,451",99,"5,802",9.83,10.58,10.46,15.17,13.84,13.2,13.08,8.38,5.47,36.36,40,"13,794"
539,鷹ノ子,"1,073","32,309","15,052",46.59,"4,602","20,373","7,162","25,966","12,804","3,471",27.11,223,"3,463,358","1,109",86,"3,184",9.26,10.21,9.46,14.1,13.64,13.34,13.71,9.69,6.6,38.57,39.46,"10,399"
540,平井,992,"25,671","11,870",46.24,"3,576","15,824","6,177","20,291","9,763","2,201",22.54,191,"3,245,529",774,73,"2,778",8.97,10.15,9.58,13.05,13.03,13.26,14.28,10.49,7.19,46.6,36.65,"7,368"
541,梅本,"1,612","23,059","10,673",46.29,"3,196","14,205","5,557","18,279","8,780","2,023",23.04,173,"2,500,805",651,65,"2,215",8.83,10,10.06,12.81,12.61,13.42,14.49,10.55,7.24,46.82,36.99,"6,835"
542,牛渕団地前,917,"23,051","10,692",46.38,"3,315","14,298","5,326","17,668","8,867","2,043",23.04,158,"2,256,782",631,60,"2,134",9.33,9.96,10.2,13.29,12.4,13.56,14.36,10.17,6.74,44.3,38.61,"6,499"
543,牛渕,185,"19,302","9,130",47.3,"2,782","12,068","4,362","16,740","7,432","1,845",24.83,121,"1,126,535",576,52,"2,693",9.59,9.43,10.91,13.87,11.65,13.89,14.04,9.95,6.67,43.8,40.5,"6,202"
544,田窪,764,"16,061","7,932",49.39,"2,133","10,308","3,571","18,469","6,095","1,780",29.2,129,"767,927",565,46,"4,104",8.83,8.97,12.17,14.21,11.32,14.18,14.05,9.62,6.66,46.51,37.98,"7,312"
545,見奈良,778,"15,893","7,924",49.86,"2,115","10,297","3,394","18,959","6,036","1,894",31.38,138,"869,790",583,44,"4,208",8.87,9.47,12.61,14.2,11.57,14.24,13.03,9.21,6.81,47.1,37.68,"8,022"
546,愛大医学部南口,"1,178","16,431","8,191",49.85,"2,183","10,624","3,496","18,950","6,361","2,189",34.41,136,"887,291",600,47,"3,681",8.87,9.65,13.02,14.08,11.64,13.83,12.75,8.99,7.18,47.79,36.03,"8,439"
547,横河原,"1,225","14,912","7,469",50.09,"1,945","9,705","3,138","18,198","5,791","2,090",36.09,130,"898,333",556,37,"4,052",8.43,10.11,13.31,13.81,11.85,13.98,12.35,8.85,7.3,49.23,36.15,"7,925"
548,松山市駅前,"7,000","97,914","45,296",46.26,"9,638","65,194","20,114","154,882","54,358","31,182",57.36,"1,598","23,536,766","8,324",750,"31,532",6.69,9.42,15.56,14.28,13.07,12.68,12.67,9.34,6.29,61.76,32.04,"89,754"
549,南堀端,"3,600","97,427","45,327",46.52,"9,304","64,905","20,106","155,713","54,695","32,034",58.57,"1,569","23,041,293","8,240",755,"32,541",6.47,9.65,15.95,13.94,12.95,12.63,12.62,9.38,6.4,61.31,32.12,"89,824"
550,西堀端,"4,327","95,006","44,316",46.65,"9,295","63,476","19,233","152,219","52,816","30,495",57.74,"1,531","22,770,787","8,076",743,"31,383",6.64,9.77,15.74,14.14,13.05,12.72,12.54,9.19,6.22,61.59,31.74,"88,544"
551,大手町,"4,734","92,024","42,986",46.71,"9,587","61,601","18,098","144,031","49,797","27,782",55.79,"1,473","22,558,692","7,808",720,"27,413",7.08,9.92,15.2,14.48,13.23,12.77,12.48,8.9,5.93,62.19,31.03,"85,399"
552,松山駅前,"5,331","88,359","41,422",46.88,"9,654","59,244","17,009","134,655","46,785","25,383",54.25,"1,322","21,266,784","7,053",635,"24,400",7.37,10.19,14.87,14.61,13.3,12.81,12.44,8.65,5.75,61.04,31.47,"80,492"
553,宮田町,"6,210","86,394","40,747",47.16,"9,159","58,137","16,535","139,198","46,725","26,267",56.22,"1,331","21,399,382","7,187",660,"27,901",7.13,10.4,15.59,14.41,13.08,12.68,12.28,8.64,5.78,61.08,31.48,"82,672"
554,古町,"8,041","83,139","39,334",47.31,"8,649","56,114","15,779","141,355","45,691","26,304",57.57,"1,333","21,867,001","7,317",682,"29,492",7,10.49,16.12,14.29,12.99,12.59,12.15,8.56,5.81,61.29,31.06,"84,609"
555,萱町６丁目,"9,666","79,641","37,981",47.69,"8,663","53,812","14,786","124,917","43,125","24,397",56.57,"1,025","16,196,696","5,876",522,"25,685",7.29,10.69,16.32,14.17,13.03,12.47,12.06,8.24,5.74,57.46,33.07,"73,158"
556,本町６丁目,"9,737","80,157","38,201",47.66,"8,739","53,994","15,056","119,588","43,350","24,511",56.54,939,"14,130,145","5,576",496,"23,685",7.34,10.65,16.48,14.02,12.95,12.35,12.01,8.27,5.94,56.55,33.33,"69,401"
557,木屋町,"8,737","80,046","38,044",47.53,"8,451","53,743","15,366","125,533","43,998","25,454",57.85,"1,061","16,431,727","6,379",597,"24,132",7.1,10.63,16.75,13.7,12.87,12.28,12,8.46,6.2,59,32.05,"74,978"
558,高砂町,"8,884","82,070","38,769",47.24,"8,378","54,912","16,110","137,784","45,764","26,943",58.87,"1,307","20,631,975","7,363",697,"27,317",6.86,10.51,16.7,13.55,12.92,12.32,12.02,8.68,6.43,61.59,30.91,"83,395"
559,清水町,"8,092","85,748","40,204",46.89,"8,468","57,055","17,327","146,603","48,514","29,024",59.83,"1,500","22,550,219","7,940",752,"30,423",6.63,10.38,16.53,13.33,12.96,12.37,12.14,9,6.65,62.27,31.13,"87,611"
560,鉄砲町,"6,203","85,625","39,890",46.59,"8,098","56,313","18,258","144,855","48,910","29,598",60.52,"1,507","21,055,390","7,796",735,"31,270",6.28,10.28,16.43,12.78,12.76,12.36,12.49,9.5,7.12,62.44,31.98,"84,330"
561,赤十字病院前,"6,474","83,208","38,702",46.51,"7,848","54,452","18,052","139,429","47,531","28,785",60.56,"1,447","19,525,957","7,487",702,"31,396",6.23,10.3,16.49,12.59,12.68,12.24,12.51,9.64,7.32,63.17,31.79,"79,393"
562,平和通１丁目,"6,742","80,916","37,625",46.5,"7,676","52,823","17,675","133,907","46,224","27,922",60.41,"1,399","18,021,664","7,225",680,"31,029",6.27,10.3,16.59,12.54,12.57,12.14,12.51,9.68,7.4,63.55,31.67,"74,975"
563,上一万,"6,911","81,516","37,854",46.44,"7,752","53,151","17,887","133,529","46,526","27,965",60.11,"1,399","17,487,431","7,213",677,"31,100",6.29,10.23,16.56,12.57,12.5,12.15,12.58,9.73,7.39,63.47,31.88,"74,209"
564,警察署前,"6,843","86,616","40,098",46.29,"8,230","56,545","18,998","139,279","49,318","29,403",59.62,"1,446","17,795,771","7,459",693,"32,139",6.3,10.07,16.38,12.74,12.52,12.23,12.73,9.77,7.25,63,32.37,"76,979"
565,勝山町,"6,311","92,156","42,486",46.1,"8,891","60,158","20,190","145,285","51,987","30,542",58.75,"1,497","18,610,929","7,686",710,"33,322",6.41,9.88,16.09,13.04,12.61,12.26,12.75,9.78,7.19,62.66,32.53,"79,591"
566,大街道,"4,330","97,112","44,891",46.23,"9,046","63,949","20,929","155,590","55,298","33,023",59.72,"1,592","21,683,155","8,242",765,"33,701",6.25,9.77,16.24,13.15,12.75,12.45,12.74,9.68,6.98,62,32.35,"88,229"
567,県庁前,"2,460","98,418","45,727",46.46,"9,187","65,226","20,784","156,101","55,919","33,330",59.6,"1,579","22,306,269","8,255",762,"33,042",6.29,9.78,16.24,13.4,12.81,12.53,12.7,9.55,6.7,61.37,32.43,"89,025"
568,市役所前,"2,693","98,850","45,926",46.46,"9,269","65,670","20,713","156,820","56,008","33,238",59.35,"1,583","22,821,225","8,290",761,"33,160",6.34,9.69,16.19,13.6,12.87,12.55,12.67,9.51,6.59,61.28,32.34,"89,612"
569,松山市駅前,"4,662","97,914","45,296",46.26,"9,638","65,194","20,114","154,882","54,358","31,182",57.36,"1,598","23,536,766","8,324",750,"31,532",6.69,9.42,15.56,14.28,13.07,12.68,12.67,9.34,6.29,61.76,32.04,"89,754"
570,南堀端,"3,600","97,427","45,327",46.52,"9,304","64,905","20,106","155,713","54,695","32,034",58.57,"1,569","23,041,293","8,240",755,"32,541",6.47,9.65,15.95,13.94,12.95,12.63,12.62,9.38,6.4,61.31,32.12,"89,824"
571,市役所前,"2,693","98,850","45,926",46.46,"9,269","65,670","20,713","156,820","56,008","33,238",59.35,"1,583","22,821,225","8,290",761,"33,160",6.34,9.69,16.19,13.6,12.87,12.55,12.67,9.51,6.59,61.28,32.34,"89,612"
572,県庁前,"2,460","98,418","45,727",46.46,"9,187","65,226","20,784","156,101","55,919","33,330",59.6,"1,579","22,306,269","8,255",762,"33,042",6.29,9.78,16.24,13.4,12.81,12.53,12.7,9.55,6.7,61.37,32.43,"89,025"
573,大街道,"4,330","97,112","44,891",46.23,"9,046","63,949","20,929","155,590","55,298","33,023",59.72,"1,592","21,683,155","8,242",765,"33,701",6.25,9.77,16.24,13.15,12.75,12.45,12.74,9.68,6.98,62,32.35,"88,229"
574,勝山町,"6,311","92,156","42,486",46.1,"8,891","60,158","20,190","145,285","51,987","30,542",58.75,"1,497","18,610,929","7,686",710,"33,322",6.41,9.88,16.09,13.04,12.61,12.26,12.75,9.78,7.19,62.66,32.53,"79,591"
575,警察署前,"6,843","86,616","40,098",46.29,"8,230","56,545","18,998","139,279","49,318","29,403",59.62,"1,446","17,795,771","7,459",693,"32,139",6.3,10.07,16.38,12.74,12.52,12.23,12.73,9.77,7.25,63,32.37,"76,979"
576,上一万,"6,911","81,516","37,854",46.44,"7,752","53,151","17,887","133,529","46,526","27,965",60.11,"1,399","17,487,431","7,213",677,"31,100",6.29,10.23,16.56,12.57,12.5,12.15,12.58,9.73,7.39,63.47,31.88,"74,209"
577,平和通１丁目,"6,742","80,916","37,625",46.5,"7,676","52,823","17,675","133,907","46,224","27,922",60.41,"1,399","18,021,664","7,225",680,"31,029",6.27,10.3,16.59,12.54,12.57,12.14,12.51,9.68,7.4,63.55,31.67,"74,975"
578,赤十字病院前,"6,474","83,208","38,702",46.51,"7,848","54,452","18,052","139,429","47,531","28,785",60.56,"1,447","19,525,957","7,487",702,"31,396",6.23,10.3,16.49,12.59,12.68,12.24,12.51,9.64,7.32,63.17,31.79,"79,393"
579,鉄砲町,"6,203","85,625","39,890",46.59,"8,098","56,313","18,258","144,855","48,910","29,598",60.52,"1,507","21,055,390","7,796",735,"31,270",6.28,10.28,16.43,12.78,12.76,12.36,12.49,9.5,7.12,62.44,31.98,"84,330"
580,清水町,"8,092","85,748","40,204",46.89,"8,468","57,055","17,327","146,603","48,514","29,024",59.83,"1,500","22,550,219","7,940",752,"30,423",6.63,10.38,16.53,13.33,12.96,12.37,12.14,9,6.65,62.27,31.13,"87,611"
581,高砂町,"8,884","82,070","38,769",47.24,"8,378","54,912","16,110","137,784","45,764","26,943",58.87,"1,307","20,631,975","7,363",697,"27,317",6.86,10.51,16.7,13.55,12.92,12.32,12.02,8.68,6.43,61.59,30.91,"83,395"
582,木屋町,"8,737","80,046","38,044",47.53,"8,451","53,743","15,366","125,533","43,998","25,454",57.85,"1,061","16,431,727","6,379",597,"24,132",7.1,10.63,16.75,13.7,12.87,12.28,12,8.46,6.2,59,32.05,"74,978"
583,本町６丁目,"9,737","80,157","38,201",47.66,"8,739","53,994","15,056","119,588","43,350","24,511",56.54,939,"14,130,145","5,576",496,"23,685",7.34,10.65,16.48,14.02,12.95,12.35,12.01,8.27,5.94,56.55,33.33,"69,401"
584,萱町６丁目,"9,666","79,641","37,981",47.69,"8,663","53,812","14,786","124,917","43,125","24,397",56.57,"1,025","16,196,696","5,876",522,"25,685",7.29,10.69,16.32,14.17,13.03,12.47,12.06,8.24,5.74,57.46,33.07,"73,158"
585,古町,"8,041","83,139","39,334",47.31,"8,649","56,114","15,779","141,355","45,691","26,304",57.57,"1,333","21,867,001","7,317",682,"29,492",7,10.49,16.12,14.29,12.99,12.59,12.15,8.56,5.81,61.29,31.06,"84,609"
586,宮田町,"6,210","86,394","40,747",47.16,"9,159","58,137","16,535","139,198","46,725","26,267",56.22,"1,331","21,399,382","7,187",660,"27,901",7.13,10.4,15.59,14.41,13.08,12.68,12.28,8.64,5.78,61.08,31.48,"82,672"
587,松山駅前,"5,331","88,359","41,422",46.88,"9,654","59,244","17,009","134,655","46,785","25,383",54.25,"1,322","21,266,784","7,053",635,"24,400",7.37,10.19,14.87,14.61,13.3,12.81,12.44,8.65,5.75,61.04,31.47,"80,492"
588,大手町,"4,734","92,024","42,986",46.71,"9,587","61,601","18,098","144,031","49,797","27,782",55.79,"1,473","22,558,692","7,808",720,"27,413",7.08,9.92,15.2,14.48,13.23,12.77,12.48,8.9,5.93,62.19,31.03,"85,399"
589,西堀端,"4,327","95,006","44,316",46.65,"9,295","63,476","19,233","152,219","52,816","30,495",57.74,"1,531","22,770,787","8,076",743,"31,383",6.64,9.77,15.74,14.14,13.05,12.72,12.54,9.19,6.22,61.59,31.74,"88,544"
590,松山市駅前,"4,662","97,914","45,296",46.26,"9,638","65,194","20,114","154,882","54,358","31,182",57.36,"1,598","23,536,766","8,324",750,"31,532",6.69,9.42,15.56,14.28,13.07,12.68,12.67,9.34,6.29,61.76,32.04,"89,754"
591,南堀端,"3,600","97,427","45,327",46.52,"9,304","64,905","20,106","155,713","54,695","32,034",58.57,"1,569","23,041,293","8,240",755,"32,541",6.47,9.65,15.95,13.94,12.95,12.63,12.62,9.38,6.4,61.31,32.12,"89,824"
592,市役所前,"2,693","98,850","45,926",46.46,"9,269","65,670","20,713","156,820","56,008","33,238",59.35,"1,583","22,821,225","8,290",761,"33,160",6.34,9.69,16.19,13.6,12.87,12.55,12.67,9.51,6.59,61.28,32.34,"89,612"
593,県庁前,"2,460","98,418","45,727",46.46,"9,187","65,226","20,784","156,101","55,919","33,330",59.6,"1,579","22,306,269","8,255",762,"33,042",6.29,9.78,16.24,13.4,12.81,12.53,12.7,9.55,6.7,61.37,32.43,"89,025"
594,大街道,"4,330","97,112","44,891",46.23,"9,046","63,949","20,929","155,590","55,298","33,023",59.72,"1,592","21,683,155","8,242",765,"33,701",6.25,9.77,16.24,13.15,12.75,12.45,12.74,9.68,6.98,62,32.35,"88,229"
595,勝山町,"6,311","92,156","42,486",46.1,"8,891","60,158","20,190","145,285","51,987","30,542",58.75,"1,497","18,610,929","7,686",710,"33,322",6.41,9.88,16.09,13.04,12.61,12.26,12.75,9.78,7.19,62.66,32.53,"79,591"
596,警察署前,"6,843","86,616","40,098",46.29,"8,230","56,545","18,998","139,279","49,318","29,403",59.62,"1,446","17,795,771","7,459",693,"32,139",6.3,10.07,16.38,12.74,12.52,12.23,12.73,9.77,7.25,63,32.37,"76,979"
597,上一万,"6,911","81,516","37,854",46.44,"7,752","53,151","17,887","133,529","46,526","27,965",60.11,"1,399","17,487,431","7,213",677,"31,100",6.29,10.23,16.56,12.57,12.5,12.15,12.58,9.73,7.39,63.47,31.88,"74,209"
598,南町,"6,567","72,509","33,694",46.47,"7,339","46,940","15,963","113,290","40,474","23,538",58.16,"1,155","13,389,153","6,010",583,"28,554",6.67,10.33,16.13,12.59,12.49,12.05,12.62,9.71,7.41,64.76,30.82,"59,342"
599,道後公園,"5,445","64,960","30,112",46.35,"7,145","41,768","14,276","87,450","34,673","18,929",54.59,791,"7,597,130","4,507",459,"24,167",7.18,10.54,15.14,12.63,12.63,12.13,12.79,9.63,7.32,62.2,32.87,"40,175"
600,道後温泉,"5,145","59,759","27,805",46.53,"6,562","38,406","13,163","80,584","32,007","17,659",55.17,692,"6,779,532","4,064",419,"24,185",7.14,10.74,15.37,12.45,12.59,12,12.63,9.62,7.47,60.69,34.39,"35,134"
601,松山駅前,"5,331","88,359","41,422",46.88,"9,654","59,244","17,009","134,655","46,785","25,383",54.25,"1,322","21,266,784","7,053",635,"24,400",7.37,10.19,14.87,14.61,13.3,12.81,12.44,8.65,5.75,61.04,31.47,"80,492"
602,大手町,"4,734","92,024","42,986",46.71,"9,587","61,601","18,098","144,031","49,797","27,782",55.79,"1,473","22,558,692","7,808",720,"27,413",7.08,9.92,15.2,14.48,13.23,12.77,12.48,8.9,5.93,62.19,31.03,"85,399"
603,西堀端,"4,327","95,006","44,316",46.65,"9,295","63,476","19,233","152,219","52,816","30,495",57.74,"1,531","22,770,787","8,076",743,"31,383",6.64,9.77,15.74,14.14,13.05,12.72,12.54,9.19,6.22,61.59,31.74,"88,544"
604,南堀端,"3,600","97,427","45,327",46.52,"9,304","64,905","20,106","155,713","54,695","32,034",58.57,"1,569","23,041,293","8,240",755,"32,541",6.47,9.65,15.95,13.94,12.95,12.63,12.62,9.38,6.4,61.31,32.12,"89,824"
605,市役所前,"2,693","98,850","45,926",46.46,"9,269","65,670","20,713","156,820","56,008","33,238",59.35,"1,583","22,821,225","8,290",761,"33,160",6.34,9.69,16.19,13.6,12.87,12.55,12.67,9.51,6.59,61.28,32.34,"89,612"
606,県庁前,"2,460","98,418","45,727",46.46,"9,187","65,226","20,784","156,101","55,919","33,330",59.6,"1,579","22,306,269","8,255",762,"33,042",6.29,9.78,16.24,13.4,12.81,12.53,12.7,9.55,6.7,61.37,32.43,"89,025"
607,大街道,"4,330","97,112","44,891",46.23,"9,046","63,949","20,929","155,590","55,298","33,023",59.72,"1,592","21,683,155","8,242",765,"33,701",6.25,9.77,16.24,13.15,12.75,12.45,12.74,9.68,6.98,62,32.35,"88,229"
608,勝山町,"6,311","92,156","42,486",46.1,"8,891","60,158","20,190","145,285","51,987","30,542",58.75,"1,497","18,610,929","7,686",710,"33,322",6.41,9.88,16.09,13.04,12.61,12.26,12.75,9.78,7.19,62.66,32.53,"79,591"
609,警察署前,"6,843","86,616","40,098",46.29,"8,230","56,545","18,998","139,279","49,318","29,403",59.62,"1,446","17,795,771","7,459",693,"32,139",6.3,10.07,16.38,12.74,12.52,12.23,12.73,9.77,7.25,63,32.37,"76,979"
610,上一万,"6,911","81,516","37,854",46.44,"7,752","53,151","17,887","133,529","46,526","27,965",60.11,"1,399","17,487,431","7,213",677,"31,100",6.29,10.23,16.56,12.57,12.5,12.15,12.58,9.73,7.39,63.47,31.88,"74,209"
611,南町,"6,567","72,509","33,694",46.47,"7,339","46,940","15,963","113,290","40,474","23,538",58.16,"1,155","13,389,153","6,010",583,"28,554",6.67,10.33,16.13,12.59,12.49,12.05,12.62,9.71,7.41,64.76,30.82,"59,342"
612,道後公園,"5,445","64,960","30,112",46.35,"7,145","41,768","14,276","87,450","34,673","18,929",54.59,791,"7,597,130","4,507",459,"24,167",7.18,10.54,15.14,12.63,12.63,12.13,12.79,9.63,7.32,62.2,32.87,"40,175"
